cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms
661	1	372.047	1	372.047	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1297###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=661	1	0	N/A	0	N/A
662	1	551.558	1	551.558	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2277###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=662	1	0	N/A	0	N/A
663	1	745.102	1	745.102	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1099###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=663	1	1	Catechin_Gallate_Gallate_Gallate	1	PRIVATE-USER;
664	1	641.114	1	641.114	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:5200###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=664	1	1	N/A	0	N/A
665	1	321.024	1	321.024	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2581###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=665	1	1	N/A	0	N/A
666	1	647.088	1	647.088	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:220###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=666	1	1	N/A	0	N/A
667	1	372.046	1	372.046	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3249###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=667	1	0	N/A	0	N/A
668	1	519.114	1	519.114	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1653###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=668	1	1	N/A	0	N/A
669	1	951.462	1	951.462	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:498###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=669	1	1	N/A	0	N/A
670	1	1422.69	1	1422.69	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2189###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=670	1	0	N/A	0	N/A
671	1	1604.74	1	1604.74	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:972###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=671	1	0	N/A	0	N/A
672	1	993.471	1	993.471	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:41###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=672	1	1	N/A	0	N/A
673	1	1380.64	1	1380.64	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1541###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=673	1	0	N/A	0	N/A
674	1	1630.81	1	1630.81	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:247###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=674	1	0	N/A	0	N/A
675	1	1674.82	1	1674.82	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1355###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=675	1	0	N/A	0	N/A
676	1	1546.74	1	1546.74	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1356###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=676	1	0	N/A	0	N/A
677	1	211.133	1	211.133	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1345###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=677	1	0	N/A	0	N/A
678	1	481.097	1	481.097	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2572###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=678	1	1	N/A	0	N/A
679	1	1744.86	1	1744.86	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1346###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=679	1	0	N/A	0	N/A
680	1	1786.87	1	1786.87	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1338###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=680	1	0	N/A	0	N/A
681	1	297.206	1	297.206	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3177###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=681	1	0	N/A	0	N/A
682	1	1604.78	1	1604.78	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:869###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=682	1	0	N/A	0	N/A
683	1	1520.73	1	1520.73	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1517###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=683	1	0	N/A	0	N/A
684	1	1796.9	1	1796.9	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2149###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=684	1	1	N/A	0	N/A
685	1	1422.65	1	1422.65	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:765###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=685	1	0	N/A	0	N/A
686	1	1605.77	1	1605.77	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2137###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=686	1	1	N/A	0	N/A
687	1	1841.89	1	1841.89	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2136###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=687	1	1	N/A	0	N/A
688	1	1338.63	1	1338.63	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3153###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=688	1	0	N/A	0	N/A
689	1	1857.88	1	1857.88	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1829###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=689	1	1	N/A	0	N/A
690	1	1604.78	1	1604.78	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1630###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=690	1	0	N/A	0	N/A
691	1	1604.75	1	1604.75	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1631###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=691	1	0	N/A	0	N/A
692	1	1504.73	1	1504.73	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2895###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=692	1	0	N/A	0	N/A
693	1	1770.84	1	1770.84	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2471###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=693	1	0	N/A	0	N/A
694	1	1770.84	1	1770.84	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:921###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=694	1	0	N/A	0	N/A
695	1	593.273	1	593.273	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3489###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=695	1	1	N/A	0	N/A
696	1	342.978	1	342.978	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2032###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=696	1	1	N/A	0	N/A
697	1	1787.86	1	1787.86	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1966###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=697	1	1	N/A	0	N/A
698	1	199.099	1	199.099	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2797###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=698	1	1	N/A	0	N/A
699	1	1548.76	1	1548.76	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1476###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=699	1	0	N/A	0	N/A
700	1	1702.82	1	1702.82	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2085###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=700	1	0	N/A	0	N/A
701	1	1754.85	1	1754.85	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2521###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=701	1	0	N/A	0	N/A
702	1	1911.92	1	1911.92	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3064###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=702	1	1	N/A	0	N/A
703	1	429.143	1	429.143	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3418###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=703	1	1	N/A	0	N/A
704	1	439.087	1	439.087	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:892###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=704	1	1	N/A	0	N/A
705	1	1729.83	1	1729.83	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2273###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=705	1	1	N/A	0	N/A
706	1	1718.79	1	1718.79	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2271###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=706	1	0	N/A	0	N/A
707	1	785.169	1	785.169	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2397###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=707	1	1	N/A	0	N/A
708	1	1562.73	1	1562.73	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4254###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=708	1	0	N/A	0	N/A
709	1	187.096	1	187.096	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:5083###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=709	1	0	N/A	0	N/A
710	1	1672.81	1	1672.81	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:587###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=710	1	0	N/A	0	N/A
711	1	199.098	1	199.098	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4618###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=711	1	1	N/A	0	N/A
712	1	451.088	1	451.088	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3640###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=712	1	1	N/A	0	N/A
713	1	608.096	1	608.096	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3265###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=713	1	0	N/A	0	N/A
714	1	389.18	1	389.18	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2400###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=714	1	1	N/A	0	N/A
715	1	1616.78	1	1616.78	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1321###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=715	1	0	N/A	0	N/A
716	1	1812.89	1	1812.89	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:737###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=716	1	0	N/A	0	N/A
717	1	985.472	1	985.472	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:175###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=717	1	1	N/A	0	N/A
718	1	972.464	1	972.464	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:317###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=718	1	0	N/A	0	N/A
719	1	714.422	1	714.422	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4178###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=719	1	1	N/A	0	N/A
720	1	971.958	1	971.958	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2196###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=720	1	0	N/A	0	N/A
721	1	1744.82	1	1744.82	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1901###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=721	1	0	N/A	0	N/A
722	1	718.417	1	718.417	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1366###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=722	1	1	N/A	0	N/A
723	1	1786.88	1	1786.88	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:82###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=723	1	0	N/A	0	N/A
724	1	1722.79	1	1722.79	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2700###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=724	1	0	N/A	0	N/A
725	1	280.982	1	280.982	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1772###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=725	1	1	N/A	0	N/A
726	1	1702.82	1	1702.82	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2701###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=726	1	0	N/A	0	N/A
727	1	1728.84	1	1728.84	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2140###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=727	1	0	N/A	0	N/A
728	1	1588.75	1	1588.75	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2466###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=728	1	0	N/A	0	N/A
729	1	297.152	1	297.152	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2246###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=729	1	0	Spectral Match to Decylbenzenesulfonic acid from NIST14	1	GNPS-NIST14-MATCHES;
730	1	1829.89	1	1829.89	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:58###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=730	1	1	N/A	0	N/A
731	1	1646.8	1	1646.8	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:69###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=731	1	0	N/A	0	N/A
732	1	1506.71	1	1506.71	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:700###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=732	1	0	N/A	0	N/A
733	1	1646.8	1	1646.8	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:603###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=733	1	0	N/A	0	N/A
734	1	1562.74	1	1562.74	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:611###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=734	1	0	N/A	0	N/A
735	1	1838.92	1	1838.92	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:751###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=735	1	1	N/A	0	N/A
736	1	1771.88	1	1771.88	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:976###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=736	1	1	N/A	0	N/A
737	1	265.147	1	265.147	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2320###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=737	1	0	N/A	0	N/A
738	1	471.058	1	471.058	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:15###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=738	1	1	N/A	0	N/A
739	1	341.026	1	341.026	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1137###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=739	1	1	N/A	0	N/A
740	1	469.04	1	469.04	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3308###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=740	1	1	N/A	0	N/A
741	1	607.071	1	607.071	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3605###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=741	1	1	N/A	0	N/A
742	1	625.081	1	625.081	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2376###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=742	1	1	N/A	0	N/A
743	1	669.072	1	669.072	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2804###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=743	1	1	N/A	0	N/A
744	1	625.083	1	625.083	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1662###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=744	1	1	N/A	0	N/A
745	1	1098.49	1	1098.49	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1956###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=745	1	0	N/A	0	N/A
746	1	641.078	1	641.078	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2568###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=746	1	1	N/A	0	N/A
747	1	1150.52	1	1150.52	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1997###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=747	1	0	N/A	0	N/A
748	1	1644.74	1	1644.74	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1893###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=748	1	0	N/A	0	N/A
749	1	653.078	1	653.078	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3600###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=749	1	1	N/A	0	N/A
750	1	641.077	1	641.077	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1928###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=750	1	1	N/A	0	N/A
751	1	591.079	1	591.079	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3537###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=751	1	1	N/A	0	N/A
752	1	317.03	1	317.03	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3024###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=752	1	1	N/A	0	N/A
753	1	345.155	1	345.155	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3891###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=753	1	1	N/A	0	N/A
