"NODE1"	"NODE2"	"DeltaMZ"	"Cosine"
2800	680	-215.016	0.622855
1376	680	71.0385	0.618759
524	680	-363.061	0.709456
4507	680	52.049	0.65946
3050	680	229.06	0.557506
2210	680	99.9946	0.617812
2679	680	-204.062	0.620419
2970	680	-364.069	0.672407
2582	680	220.033	0.761026
1578	680	31.9908	0.560552
1005	680	-120.039	0.630017
196	680	-74.9964	0.586814
4527	680	191.095	0.565294
608	680	349.118	0.578461
1853	680	-68.0272	0.872349
636	680	229.02	0.605784
3578	680	317.127	0.526656
1632	680	-0.00109863	0.894035
1387	680	68.0234	0.868692
2606	680	60.0422	0.643091
3384	680	60.0432	0.65425
2572	680	55.0429	0.660054
3170	680	213.064	0.649834
1905	680	80.0804	0.50669
650	680	-83.985	0.696579
4247	680	61.0551	0.668071
453	680	76.004	0.8705
1874	680	-154.998	0.631381
1406	680	-59.0012	0.600683
2501	680	-139.01	0.560118
1846	680	133.566	0.669694
1595	680	75.0708	0.564925
2801	680	87.0547	0.535345
2250	680	84.0009	0.759866
2371	680	93.0063	0.543743
2180	680	-133.99	0.585048
1147	680	60.0441	0.655673
4402	680	63.0608	0.524057
1066	680	91.999	0.63035
2447	680	-91.9818	0.6304
1906	680	-220.037	0.831472
2226	680	-204.061	0.693598
539	680	213.063	0.665927
1477	680	-220.037	0.808356
3719	680	349.116	0.616301
2952	680	-0.944946	0.544439
2967	680	60.0406	0.615902
2355	680	-283.043	0.540174
1726	680	80.0804	0.542073
4262	680	-212.058	0.713637
1421	680	-207.038	0.582718
4648	680	-283.042	0.537494
2834	682	21.0047	0.8131
4372	682	83.051	0.541507
2833	682	73.0287	0.657568
1920	682	94.5323	0.590502
2403	682	-147.048	0.736738
2432	683	-105.551	0.556967
1900	683	-132.57	0.507911
4069	683	-98.0574	0.513106
271	683	-154.046	0.520089
2704	683	-126.07	0.556394
215	683	-56.0302	0.560332
1072	683	-6.00012	0.713034
1337	683	-21.9962	0.741451
1813	683	-65.0227	0.676496
202	683	-140.571	0.592269
3193	683	-161.58	0.663759
151	683	-126.069	0.713512
4667	683	-79.5266	0.572932
212	683	-207.096	0.699244
185	683	-134.067	0.79508
1339	683	-21.0034	0.734945
3191	683	-97.0497	0.631698
584	683	-155.575	0.638292
1637	683	-105.064	0.591431
2643	683	-0.986572	0.87226
625	683	-66.0208	0.66488
1356	683	-155.575	0.678983
410	683	-13.9985	0.741183
191	683	-155.575	0.662692
3203	683	53.5342	0.590608
359	683	-147.077	0.67575
370	683	-157.07	0.637882
287	683	15.0074	0.807995
1380	683	22.0135	0.874339
222	683	-149.576	0.728217
276	683	-118.073	0.621249
234	683	-154.586	0.577789
431	683	-13.9985	0.741183
2705	683	15.0056	0.694647
313	683	15.0061	0.794233
171	683	54.0585	0.574359
523	683	-6.00012	0.713034
205	683	-10.9742	0.590446
295	683	62.0554	0.520766
4470	683	-35.5286	0.534832
2427	683	-64.026	0.601165
248	683	62.0564	0.510836
199	683	-126.573	0.687618
3975	684	60.0287	0.64322
1906	684	-84.0031	0.707234
4261	684	78.036	0.575009
1833	684	60.0287	0.778722
334	684	213.046	0.559409
396	684	213.043	0.620715
1182	684	220.035	0.747419
1005	684	15.9949	0.846647
1840	684	320.051	0.696985
2895	684	-76.0243	0.635883
4694	684	16.013	0.680966
641	684	213.046	0.514205
3076	684	16.5146	0.642787
1011	684	-60.0109	0.687411
1147	684	196.078	0.501698
2374	684	60.0275	0.641998
3428	684	-76.0228	0.673314
3747	684	-77.0308	0.618736
1472	684	78.0489	0.581868
4501	684	-152.029	0.686756
2797	684	0.000854492	0.922762
2930	684	-60.027	0.600782
1666	684	93.0259	0.573171
1443	684	168.023	0.743871
2226	684	-68.0265	0.808492
2637	684	77.0317	0.541565
2889	684	-59.9998	0.745285
1022	684	-7.99762	0.769224
680	684	136.034	0.800676
4648	684	-147.008	0.525795
2280	684	92.0159	0.7094
384	684	196.079	0.517137
2800	684	-78.9819	0.588701
1998	684	168.02	0.665001
2725	684	501.104	0.517314
2582	684	356.067	0.619789
1853	684	68.0069	0.781963
1376	684	207.073	0.521202
2014	684	-84.0027	0.761273
2758	684	-60.0292	0.648441
4102	684	61.0369	0.558418
2447	684	44.0523	0.518253
2061	684	-5.95355	0.627829
2752	684	244.008	0.682571
2638	684	223.068	0.550942
539	684	349.097	0.510687
4706	684	237.079	0.506978
1951	684	168.039	0.620845
1587	684	229.04	0.541375
1988	684	212.037	0.747414
2959	684	61.0371	0.541574
297	684	244.027	0.716447
526	684	-60.0104	0.740703
650	684	52.0491	0.533965
1551	684	14.9871	0.75542
1349	684	68.0079	0.785842
1387	684	204.058	0.720083
1793	684	-7.99805	0.75624
2501	684	-2.97601	0.520587
1782	684	320.067	0.595493
2180	684	2.04388	0.513689
2728	684	244.027	0.706667
4705	684	60.0296	0.580492
627	684	128.054	0.677482
2953	684	-13.9618	0.621416
1924	684	-60.0121	0.624734
2472	684	-76.0251	0.722362
2342	684	-70.9934	0.696955
2610	684	7.99811	0.869818
1178	684	472.565	0.647536
2098	684	244.529	0.68667
1845	684	60.029	0.723392
1990	684	154.053	0.556126
2507	684	356.565	0.660357
2768	684	81.0332	0.667425
2698	684	169.044	0.651177
2859	684	-144.032	0.829437
4140	684	-15.978	0.696116
2572	684	191.077	0.585248
196	684	61.0377	0.544848
3563	684	-60.0087	0.668437
4262	684	-76.0239	0.633329
1422	684	-71.003	0.599612
662	684	77.0317	0.580742
453	684	212.038	0.705038
4674	684	288.041	0.658193
3447	684	195.071	0.534629
3931	684	207.071	0.512845
1311	684	350.102	0.515789
178	684	52.0491	0.516249
2850	684	92.0179	0.732372
1237	684	92.0173	0.732343
1578	684	168.025	0.708556
2250	684	220.035	0.831242
1724	684	13.0086	0.689797
1421	684	-71.0035	0.573667
2210	684	236.029	0.801354
2355	684	-147.009	0.524957
1296	684	61.036	0.549369
4260	684	-58.9631	0.692087
4095	684	365.095	0.522532
1477	684	-84.0028	0.751314
1230	684	61.037	0.558238
2781	684	-61.0194	0.685558
1066	684	228.033	0.819405
286	684	-7.99719	0.768853
1406	684	77.033	0.530542
3504	684	213.046	0.617356
1593	684	168.023	0.703384
2273	684	233.041	0.672034
524	684	-227.027	0.651719
3384	684	196.077	0.509427
2679	684	-68.0278	0.745411
2612	684	-447.096	0.735482
2970	684	-228.034	0.674595
3831	684	320.552	0.664273
2569	684	52.0467	0.570219
4627	684	213.081	0.523656
1632	684	136.033	0.776633
2702	684	16.0144	0.744023
2729	684	212.038	0.665798
1270	684	61.0373	0.545568
2663	684	320.564	0.618094
2096	684	-84.003	0.759265
165	685	-120.071	0.525899
2428	685	-150.08	0.564312
1704	686	424.167	0.64888
1837	686	410.151	0.66974
1627	687	-217.056	0.740778
4358	687	-149.047	0.612599
2668	687	-15.5047	0.864064
2750	687	71.5173	0.598638
1037	687	79.5112	0.715279
563	687	224.052	0.617066
2387	687	141.529	0.719184
1628	687	-84.0305	0.641558
2386	687	141.529	0.702955
2916	687	-99.0456	0.623252
1732	687	128.53	0.80876
1686	687	152.516	0.557869
181	687	192.045	0.543514
1259	687	-314.069	0.630712
494	687	354.095	0.671444
439	687	-95.0142	0.763868
291	687	-225.055	0.873612
296	687	-148.044	0.71532
2802	687	76.5095	0.796488
1104	687	-146.046	0.670031
2953	687	-311.103	0.642839
2013	687	-105.017	0.605227
189	687	66.0311	0.685911
1872	687	225.558	0.935945
3596	687	322.084	0.537273
3210	687	354.092	0.704017
4171	687	130.546	0.871434
1756	687	-154.043	0.557675
466	687	-141.051	0.625668
2783	687	194.057	0.610645
411	687	-149.049	0.705503
492	687	65.5239	0.945263
1038	687	304.565	0.62325
1208	687	-138.066	0.520884
3924	687	-290.076	0.774476
3923	687	-306.081	0.786304
3827	687	-214.072	0.649644
1901	687	-84.0301	0.660047
1370	687	-162.052	0.841983
2322	687	-214.07	0.62206
2028	687	-84.0308	0.651642
3526	687	-214.07	0.595564
2320	687	50.0336	0.534692
3489	687	-66.0343	0.556237
2517	687	-81.028	0.864343
1821	687	208.035	0.572787
1371	687	225.564	0.916974
1622	687	64.5139	0.680245
1601	687	65.0173	0.864298
1125	687	-65.0204	0.810706
3855	687	-73.0454	0.549012
1925	687	144.532	0.893317
2291	687	-243.075	0.62876
1598	687	217.536	0.569316
2323	687	141.529	0.686787
468	687	66.0298	0.671851
2800	687	-376.123	0.539657
480	687	-160.034	0.768283
4092	687	-371.103	0.606719
61	687	-160.033	0.812109
1694	687	192.044	0.538265
2211	687	-65.0226	0.65679
216	687	65.5234	0.938259
2180	687	-295.097	0.593451
2247	687	-18.0223	0.612647
4227	687	34.0182	0.575167
1726	687	-81.0262	0.824058
1656	687	-64.0106	0.559747
1054	687	-322.075	0.640623
324	687	0.501892	0.884753
1709	687	65.5254	0.904663
1112	687	65.5215	0.943547
1137	687	-290.075	0.792558
1234	687	130.543	0.874031
4538	687	450.624	0.877223
1904	687	-306.082	0.804316
230	687	66.0303	0.666283
2560	687	-162.049	0.778713
60	687	196.074	0.611781
1199	687	-113.013	0.589289
2047	687	-295.098	0.543839
2795	687	-81.0222	0.75732
604	687	-0.000427246	0.938377
1502	687	209.558	0.698811
1696	687	47.5005	0.585591
1163	687	225.563	0.861146
429	687	290.583	0.905406
3253	687	195.568	0.565748
1804	687	647.194	0.667089
139	687	-225.054	0.851155
4018	687	36.0193	0.644638
1905	687	-81.0262	0.833864
4654	687	79.0092	0.649354
1751	687	515.641	0.871035
2952	687	-162.052	0.765989
4667	688	7.00305	0.597328
1219	688	-22.5024	0.551188
290	688	-30.0083	0.519875
2514	689	172.074	0.833227
174	689	5.97412	0.73833
246	689	16.0162	0.913542
2712	689	125.997	0.869238
2151	689	182.021	0.864105
2031	689	30.01	0.9746
1544	689	15.9946	0.856403
2713	689	20.0625	0.951686
1692	689	-8.0415	0.823163
4109	689	-14.0161	0.988984
2408	689	-31.9899	0.759614
511	689	157.986	0.553653
115	689	-146.037	0.899369
3613	689	-145.034	0.904291
2532	689	152.106	0.922527
3705	689	-14.0161	0.972273
2605	689	168.007	0.829515
2681	689	-31.9899	0.779032
3246	689	-8.04211	0.582304
2829	689	-8.04138	0.587756
2839	689	-130.042	0.876659
2634	689	153.955	0.588815
1058	689	152.011	0.887882
1856	689	136.016	0.857651
1009	689	-160.053	0.892373
3743	689	-159.049	0.891999
4204	689	19.991	0.739742
240	69	124.089	0.802266
609	69	-682.333	0.655138
1478	69	150.097	0.612839
103	69	-58.009	0.698781
224	69	-15.9958	0.907388
487	69	-695.84	0.725605
520	69	-683.339	0.606873
1955	69	-41.0264	0.876597
58	69	183.095	0.690501
1273	69	-42.0117	0.837724
1029	69	-703.338	0.662357
39	69	-653.328	0.64239
48	69	225.101	0.611915
2482	69	75.994	0.706402
1211	69	-182.098	0.7359
1958	69	82.038	0.784401
169	69	-661.326	0.595183
350	69	-666.339	0.557761
2755	69	-645.331	0.640227
1258	69	-98.0392	0.774406
1266	69	-100.057	0.559375
327	69	-674.334	0.623074
569	69	26.0134	0.741241
248	690	44.0284	0.59143
1358	691	-59.9994	0.625814
4572	691	48.0176	0.50404
4060	691	42.0113	0.932511
4061	691	30.0109	0.661355
1562	691	15.9949	0.736158
3185	691	42.0082	0.893992
3987	691	14.0158	0.799319
1869	691	-24.0001	0.647018
1064	692	-154.587	0.56867
1813	692	-87.0359	0.534997
313	692	-7.00708	0.539364
2704	692	-148.083	0.535035
287	692	-7.00574	0.55626
2051	694	34.0051	0.572256
240	695	-42.0038	0.746994
103	695	-224.102	0.640909
327	695	-840.427	0.565109
1958	695	-84.0552	0.528017
224	695	-182.089	0.678153
487	695	-861.933	0.588876
1478	695	-15.9957	0.735674
1258	695	-264.132	0.674503
39	695	-819.421	0.637879
1211	695	-348.192	0.601827
1790	695	-25.0297	0.616633
569	695	-140.08	0.706006
69	695	-166.093	0.7161
2482	695	-90.0991	0.522419
48	695	59.0078	0.758796
350	695	-832.432	0.576972
609	695	-848.426	0.567209
2755	695	-811.424	0.610665
58	695	17.0017	0.840459
169	695	-827.42	0.579484
133	696	262.097	0.634395
1364	696	84.0336	0.806329
160	696	148.031	0.689203
1851	696	308.085	0.640626
1263	696	330.128	0.670417
536	696	-589.327	0.619098
261	696	114.033	0.724394
2975	696	-42.0129	0.859486
2456	696	-36.0613	0.769606
5	696	232.089	0.631963
612	696	-110.072	0.737669
1792	696	-126.11	0.609502
2499	696	65.9746	0.723096
1052	696	-152.08	0.789916
1731	696	130.026	0.553774
1489	696	228.099	0.627162
182	696	-565.794	0.59032
209	696	100.05	0.715339
1669	696	281.134	0.630638
1093	696	-166.103	0.831474
1456	696	296.127	0.592837
11	696	314.13	0.777903
4124	696	-182.094	0.681562
462	696	142.056	0.675492
2134	696	196.108	0.823062
1244	696	58.0057	0.626724
471	696	218.074	0.622353
128	696	230.085	0.606647
470	696	-82.0408	0.860979
164	696	216.1	0.69944
1017	696	-357.21	0.605122
134	696	176.043	0.746396
1568	696	-168.075	0.638682
1015	696	47.9636	0.655597
412	696	218.053	0.629519
1159	696	296.124	0.597961
16	696	309.087	0.619984
649	696	316.143	0.637305
1281	696	131.036	0.655565
210	696	308.087	0.65837
435	696	221.065	0.566945
2597	696	-54.0466	0.774424
4557	696	-166.104	0.815281
2943	696	261.085	0.598253
105	696	232.092	0.663855
2991	696	-96.0665	0.882915
2121	696	45.9993	0.700407
247	696	224.097	0.633401
1436	696	-40.0309	0.788123
1252	696	328.148	0.719082
279	696	252.137	0.669686
4216	696	213.106	0.77711
1523	696	-124.087	0.822803
2017	696	-550.787	0.562842
328	696	42.012	0.885849
4295	696	-174.61	0.535006
123	696	-315.182	0.558714
301	696	-40.0316	0.789473
4114	696	16.9949	0.7665
3156	696	15.9946	0.829347
607	696	1.98145	0.675382
1959	696	311.13	0.640581
593	696	263.075	0.674812
67	697	-0.000854492	0.997427
1935	697	200.031	0.595497
3334	697	26.0004	0.654864
109	697	120.057	0.713095
1351	697	160.035	0.707072
3647	697	172	0.736519
1811	697	126.031	0.529132
4208	697	167.969	0.711898
581	697	128.047	0.688376
4413	697	186.051	0.764741
3806	697	305.023	0.775898
1769	697	15.9594	0.864822
3570	697	10.0185	0.823637
677	697	304.021	0.780548
1326	697	203.034	0.738144
221	697	190.011	0.587152
419	697	149.995	0.917026
44	697	172.036	0.664672
3249	697	184.037	0.601093
400	697	152.01	0.915793
4132	697	39.0026	0.737799
2481	697	-114.012	0.854537
3850	697	296.054	0.661112
4046	697	1.00262	0.982445
3140	697	172.036	0.761092
26	697	37.9997	0.74904
3997	697	-77.0329	0.633061
2354	697	456.03	0.605389
2983	697	216.062	0.7523
640	697	128.047	0.597969
663	697	178.01	0.720028
4672	697	178.009	0.659666
3978	697	458.153	0.878677
310	697	304.021	0.772527
120	697	25.9996	0.809179
521	697	21.9812	0.81285
524	697	-15.9961	0.689513
1130	697	10.0203	0.830767
1859	697	27.0026	0.808047
3428	697	135.008	0.649688
455	697	234.073	0.533664
3958	697	120.056	0.744929
4476	697	156.042	0.738732
2976	697	188.029	0.689389
615	697	128.048	0.607098
2641	697	166.062	0.86561
2476	697	25.9997	0.743878
1100	697	304.021	0.60905
280	697	25.9996	0.862698
2711	697	148.037	0.673962
3090	697	288.026	0.572829
155	697	190.011	0.607353
2758	697	151.002	0.792166
2214	697	134.02	0.570152
1372	697	36.0205	0.906395
600	697	25.9996	0.813455
2930	697	151.004	0.828865
311	698	-72.0222	0.530862
2948	698	-1043.44	0.693484
1505	698	-87.0096	0.528174
1121	698	-953.516	0.632533
64	698	-41.0078	0.663152
1056	698	-58.0101	0.572807
1565	698	-46.0007	0.873247
2296	698	-192.056	0.763917
651	698	-92.0095	0.65698
320	698	-102.031	0.588724
2901	698	-56.9083	0.588986
2469	698	14.0155	0.909525
2818	698	-1048.95	0.674399
634	698	17.9994	0.662202
1317	699	-30.0101	0.954333
3416	699	-42.0119	0.542503
2599	699	-120.021	0.718893
1914	699	-13.9796	0.673709
1358	699	-240.063	0.531673
3104	699	-15.9962	0.97387
4438	699	-63.959	0.625525
3223	7	322.109	0.805636
4581	7	188.046	0.91863
1286	7	148.035	0.910959
3483	7	31.9901	0.796506
110	7	162.051	0.840935
3201	7	42.0074	0.960709
3672	7	163.034	0.821502
2928	7	15.9949	0.945039
159	7	133.025	0.534974
2293	7	163.054	0.655668
1603	7	0.983643	0.99551
4053	7	-16.0319	0.990863
2302	7	18.9929	0.995045
162	7	116.046	0.500495
1262	7	368.11	0.798641
1033	7	16.9788	0.939159
2567	7	15.995	0.808732
1437	7	130.061	0.984367
13	7	15.9949	0.96961
628	7	292.116	0.70281
571	7	178.048	0.930739
1108	7	100.051	0.97876
2775	7	1.00311	0.990888
3367	7	58.0035	0.882151
2564	7	15.9955	0.967539
2189	7	158.109	0.955452
49	7	146.056	0.845182
4257	7	42.0085	0.982151
4591	7	-161.069	0.973553
142	7	-46.006	0.928918
2034	7	15.994	0.99377
552	7	278.1	0.771897
1875	7	164.057	0.550117
318	7	42.0097	0.972391
1292	7	164.055	0.558498
3861	7	27.9841	0.955282
142	70	-0.984619	0.843663
2348	70	15.9942	0.823691
3764	70	15.9948	0.760396
219	70	4.0321	0.627072
3350	70	-122.073	0.696857
1192	70	-30.011	0.752388
4691	70	-468.379	0.663778
339	70	176.029	0.78842
493	70	44.0266	0.558953
17	70	0.000915527	0.743525
4246	70	206.056	0.666305
204	70	13.9791	0.767179
2682	70	15.9948	0.911515
1314	70	0	0.760549
1331	70	-30.0103	0.687968
1603	70	46.005	0.816681
658	70	15.9939	0.941691
4213	70	13.978	0.893856
27	70	18.0104	0.93599
3031	70	323.1	0.69873
4039	70	-382.289	0.558834
162	70	161.067	0.869349
1465	70	146.054	0.796141
2290	70	177.062	0.802203
426	70	335.12	0.736598
4591	70	-116.048	0.509599
579	70	-382.743	0.601036
638	70	-0.984131	0.746099
360	70	293.108	0.681479
3241	70	-418.274	0.647488
10	70	18.0114	0.880902
2874	70	294.092	0.58326
4081	70	-418.273	0.645854
3672	70	208.056	0.539753
560	70	-243.185	0.651789
227	70	324.103	0.728793
1753	70	208.056	0.773375
1832	70	337.115	0.732539
3055	702	-142.519	0.831408
364	702	-143.523	0.844035
3170	702	8.48785	0.731675
1695	702	-143.524	0.739374
3975	702	-280.581	0.568358
346	702	144.541	0.906438
2472	702	-416.635	0.540639
1376	702	-133.538	0.541548
2635	702	-285.546	0.646147
4402	702	-141.515	0.680667
2291	702	-286.544	0.722821
3504	702	-127.564	0.55134
3719	702	144.54	0.879752
1022	702	-348.608	0.571822
2255	702	-327.586	0.530989
3931	702	-133.54	0.558001
1097	702	-327.585	0.544127
2569	702	-288.564	0.889746
650	702	-288.561	0.889641
3977	702	-117.543	0.58169
2738	702	-175.557	0.52239
2957	702	-13.4813	0.674124
627	702	-212.556	0.838578
2952	702	-205.521	0.639261
1666	702	-247.584	0.501168
680	702	-204.576	0.664747
1976	702	-127.564	0.509208
1104	702	-189.515	0.597366
2081	702	73.0226	0.911249
2096	702	-424.613	0.661955
608	702	144.542	0.858571
1180	702	-277.567	0.674152
2447	702	-296.558	0.734851
1037	702	36.0418	0.537928
1874	702	-359.574	0.81896
2560	702	-205.518	0.639893
2606	702	-144.534	0.856413
262	702	-247.583	0.511313
3207	702	-239.543	0.592697
2967	702	-144.536	0.799626
1661	702	76.0074	0.737225
2724	702	-127.527	0.703782
4628	702	-143.523	0.746929
3386	702	-269.552	0.603715
539	702	8.48657	0.706182
2374	702	-280.583	0.680513
2203	702	-223.549	0.526342
3384	702	-144.533	0.861512
4291	702	-219.554	0.56251
3217	702	-255.537	0.672903
1493	702	-117.543	0.532791
1556	702	-245.578	0.508967
4140	702	-356.588	0.741694
1845	702	-280.581	0.651659
4102	702	-279.573	0.596423
2247	702	-61.4918	0.669516
2737	702	-13.4799	0.564238
1124	702	-143.522	0.879919
2953	702	-354.572	0.617164
1406	702	-263.577	0.670983
1694	702	148.574	0.64404
1793	702	-348.608	0.578814
1846	702	-71.0098	0.934799
1068	702	-431.585	0.589714
1349	702	-272.602	0.556065
4247	702	-143.521	0.907497
2608	702	-111.531	0.533041
2729	702	-128.572	0.60513
3597	702	18.5318	0.62492
2014	702	-424.613	0.649983
1200	702	144.031	0.96342
4501	702	-492.64	0.532951
4705	702	-280.581	0.624652
4092	702	-414.573	0.539699
2506	702	-215.543	0.773438
1587	702	-111.571	0.59866
453	702	-128.572	0.563403
1296	702	-279.574	0.615166
2670	702	-263.577	0.579949
4095	702	24.4848	0.611426
2826	702	-215.543	0.741051
3923	702	-349.55	0.558904
1904	702	-349.551	0.587666
1365	702	-246.58	0.514496
3888	702	-111.532	0.559089
1732	702	85.0605	0.624126
3447	702	-145.539	0.871702
617	702	144.538	0.869785
1477	702	-424.613	0.629117
4212	702	-433.6	0.516538
1833	702	-280.582	0.732663
2859	702	-484.642	0.504911
2813	702	-223.539	0.712802
1806	702	8.48938	0.669268
4507	702	-152.527	0.789409
384	702	-144.531	0.874237
2517	702	-124.497	0.617049
2058	702	2.51538	0.759449
365	702	-253.558	0.532524
3294	702	-144.033	0.855079
2371	702	-111.57	0.53884
3062	702	-142.518	0.838213
1964	702	0.00195312	0.994364
1387	702	-136.553	0.781445
2572	702	-149.533	0.548801
2677	702	-239.543	0.586877
2800	702	-419.592	0.524192
1327	702	-13.4794	0.693652
1736	702	2.51508	0.832109
1905	702	-124.496	0.565906
57	702	-253.557	0.530304
662	702	-263.579	0.566895
3366	702	-127.563	0.50792
4527	702	-13.4811	0.556097
2267	702	-159.516	0.685966
2916	702	-142.515	0.745982
1767	702	2.51398	0.81282
3595	702	-233.57	0.533901
4370	702	-367.57	0.60123
1311	702	9.49207	0.74173
1632	702	-204.577	0.628511
4167	702	-0.502075	0.798746
1906	702	-424.613	0.660491
2668	702	-58.9741	0.571312
178	702	-288.561	0.898149
3081	702	-433.599	0.615423
3860	702	-430.575	0.561799
3050	702	24.4837	0.623443
396	702	-127.567	0.549368
1726	702	-124.496	0.545481
2959	702	-279.573	0.59265
1756	702	-197.512	0.533529
1147	702	-144.532	0.873757
1230	702	-279.573	0.610548
1270	702	-279.573	0.594706
449	702	-247.585	0.513454
2050	702	-143.522	0.854097
4451	702	-142.519	0.708049
2716	702	-127.528	0.683356
3578	702	112.551	0.627372
196	702	-279.573	0.568304
181	702	148.575	0.638193
286	702	-348.607	0.592504
648	702	-279.573	0.581937
4627	702	-127.529	0.767751
502	702	-285.547	0.622471
402	703	440.157	0.634547
557	703	308.108	0.734464
49	703	120.077	0.672646
1206	703	178.046	0.8528
2000	703	-15.996	0.985138
2508	703	-124.631	0.673279
4558	703	-344.708	0.590946
3861	703	2.00488	0.515458
142	703	-71.9852	0.743567
503	703	146.055	0.889747
414	703	15.9944	0.896844
162	703	90.0668	0.622941
2154	703	-124.129	0.671306
3676	703	-352.705	0.613131
179	704	-7.99615	0.848426
3827	704	76.0341	0.598962
1472	704	71.0137	0.625699
2014	704	-91.0379	0.545005
2047	704	-4.992	0.594741
2246	704	5.01062	0.59694
1450	704	71.0139	0.570238
2028	704	206.075	0.554651
466	704	149.054	0.580596
1421	704	-78.0386	0.864732
1208	704	152.04	0.616145
2828	704	152.042	0.5532
2501	704	-10.0112	0.800045
2364	704	296.044	0.748868
1628	704	206.075	0.553939
2443	704	141.999	0.785383
1238	704	8.97675	0.570942
4458	704	-1.00916	0.990094
296	704	142.062	0.558156
2355	704	-154.044	0.82274
2096	704	-91.0381	0.531746
129	704	80.0027	0.654356
1874	704	-25.999	0.571696
4488	704	-76.0054	0.68506
3656	704	75.9733	0.539032
1388	704	217.061	0.834521
2180	704	-4.99127	0.59927
1105	704	8.97583	0.562761
1688	704	529.611	0.756667
3065	704	-10.9828	0.662907
1686	704	442.622	0.528459
1226	704	529.612	0.736604
2856	704	228.045	0.809796
1838	704	293.065	0.790722
1640	704	-76.0046	0.743925
3789	704	518.631	0.733308
1739	704	-16.0203	0.555681
1422	704	-78.0381	0.848776
2510	704	-5.008	0.665917
263	704	-73.0172	0.888927
1936	704	-2.98608	0.646371
3855	704	217.06	0.564779
2053	704	225.561	0.821937
1373	704	605.616	0.68697
1134	704	2.9873	0.840212
4358	704	141.058	0.591848
1904	704	-15.9764	0.526054
2953	704	-20.9969	0.502164
4253	704	147.021	0.814338
2906	704	304.046	0.696736
2437	704	-10.9835	0.672799
1476	704	216.053	0.506328
445	704	228.044	0.539477
1569	704	-9.00372	0.660457
411	704	141.057	0.562912
275	704	-73.0177	0.891923
3290	704	-86.0166	0.590936
2800	704	-86.0171	0.600472
2794	704	377.095	0.755071
2572	704	184.042	0.515948
3961	704	-2.01599	0.608864
1938	704	217.063	0.566369
1781	704	0.00109863	0.635805
3302	704	-89.0229	0.556121
3526	704	76.0359	0.621657
1054	704	-31.9697	0.540316
1901	704	206.076	0.555984
1025	704	-16.0204	0.56108
1990	704	147.018	0.570342
1176	704	453.605	0.779771
2322	704	76.0356	0.599184
480	704	130.071	0.50436
4648	704	-154.043	0.833004
3730	704	227.036	0.639895
3790	704	0.971619	0.853044
1641	704	7.99854	0.832868
3067	704	-81.0261	0.622505
2052	704	142.001	0.824969
1347	704	-18.9796	0.635417
2570	704	1.98102	0.703026
3979	704	368.064	0.684161
1498	705	4.57764e-05	0.998995
4177	705	0	0.863638
1868	705	0.000213623	0.998813
325	705	0.000137329	0.991023
1984	707	-230.078	0.57938
1020	707	70.0433	0.790487
1265	707	137.07	0.556804
1585	707	84.0536	0.747451
208	707	85.0436	0.728763
323	707	160.052	0.567885
471	707	112.052	0.571293
1733	707	50.0549	0.601478
1301	707	84.0199	0.508752
2286	707	-131.057	0.597481
4217	707	84.059	0.840003
105	707	126.071	0.571178
2578	707	-314.137	0.687606
381	707	84.0576	0.847792
5	707	126.067	0.516152
160	707	42.01	0.904038
591	707	110.071	0.52319
11	707	208.109	0.543603
3005	707	30.0153	0.853263
135	707	-47.9824	0.655529
1796	707	105.1	0.501085
619	707	136.087	0.62696
1527	707	28.0121	0.586319
2975	707	-148.034	0.624264
1713	707	-132.043	0.805357
169	709	-853.439	0.600168
1669	709	-99.0493	0.616774
1211	709	-374.211	0.619833
58	709	-9.01807	0.681731
569	709	-166.099	0.802515
69	709	-192.113	0.559654
2755	709	-837.444	0.583616
39	709	-845.441	0.60873
1790	709	-51.0494	0.689568
609	709	-874.446	0.579803
695	709	-26.0198	0.688824
224	709	-208.109	0.659134
1258	709	-290.152	0.669108
1478	709	-42.0155	0.876065
240	709	-68.0236	0.626513
103	709	-250.122	0.627358
102	709	16.9934	0.667641
48	709	32.988	0.701565
455	71	-107.948	0.57033
26	71	-304.021	0.717957
284	71	-54.9769	0.661089
2354	71	114.01	0.855485
2449	71	-157.984	0.722436
1220	71	152.009	0.944652
413	71	-164.011	0.781701
310	71	-37.9996	0.774364
3867	71	-289.931	0.535717
4672	71	-164.012	0.518874
329	71	0.000976562	0.942269
2812	71	418.074	0.675605
4709	71	-322.033	0.519987
1459	71	-290.007	0.514883
4085	71	-324.048	0.564132
4597	71	250.02	0.723679
1205	71	-294.001	0.559912
377	71	-12.0048	0.892763
1181	71	-151.007	0.912722
636	71	234.064	0.579134
1526	71	-279.985	0.592732
2074	71	-222.002	0.60603
1769	71	-326.061	0.750922
400	71	-190.011	0.571465
155	71	-152.01	0.904686
221	71	-152.01	0.894523
1749	71	0.000793457	0.876524
1117	71	-454.028	0.658373
3212	71	152.005	0.938789
3090	71	-53.9946	0.875676
1100	71	-37.9999	0.849611
1442	71	-121.962	0.557786
2645	71	98.0134	0.756757
4174	71	250.059	0.537897
218	71	-152.01	0.9367
533	71	114.008	0.814495
1860	71	-10.9891	0.671854
4483	71	-222.001	0.664607
3249	71	-157.984	0.68425
2153	71	-174.052	0.569294
4122	71	234.066	0.592724
3341	71	-22.0415	0.848271
