cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
137	1	1073.47	1	1073.47	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:151###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=137	1	1	N/A	0	N/A	1
136	1	1200.55	1	1200.55	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4514###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=136	1	0	N/A	0	N/A	1
135	1	1101.48	1	1101.48	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4512###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=135	1	1	N/A	0	N/A	1
134	1	1127.51	1	1127.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2266###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=134	1	1	N/A	0	N/A	1
494	1	1458.73	1	1458.73	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:680###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=494	1	1	N/A	0	N/A	1
495	1	1376.69	1	1376.69	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1024###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=495	1	1	N/A	0	N/A	1
139	1	1141.01	1	1141.01	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3507###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=139	1	1	N/A	0	N/A	1
138	1	1037.95	1	1037.95	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3508###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=138	1	0	N/A	0	N/A	1
490	1	1377.67	1	1377.67	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:543###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=490	1	1	N/A	0	N/A	1
491	1	1693.8	1	1693.8	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:5171###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=491	1	1	N/A	0	N/A	1
492	1	1418.7	1	1418.7	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1553###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=492	1	0	N/A	0	N/A	1
493	1	1716.83	1	1716.83	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:5140###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=493	1	0	N/A	0	N/A	-1
24	1	938.51	1	938.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:20###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=24	1	1	3-O-[beta-D-xyloyranosyl-(1->2)-alpha-L-arabinopyranosyl-(1->6)-2-acetamido-2-deoxy-beta-D-glucopyranosyl]echinocystic_acid|acacioside_A	1	null;	1
25	1	1029.56	1	1029.56	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2438###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=25	1	0	scoposide_D	1	null;	1
26	1	973.499	1	973.499	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2620###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=26	1	0	NCGC00169251-02_C47H76O18_6-O-Hexopyranosyl-1-O-[19-hydroxy-28-oxo-3-(pentopyranosyloxy)olean-12-en-28-yl]hexopyranose	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	1
27	1	675.322	1	675.322	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2619###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=27	1	1	N/A	0	N/A	1
20	1	895.398	1	895.398	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3104###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=20	1	1	N/A	0	N/A	1
21	1	1524.72	1	1524.72	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3053###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=21	1	0	N/A	0	N/A	1
22	1	895.384	1	895.384	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2097###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=22	1	1	N/A	0	N/A	-1
23	1	843.374	1	843.374	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3105###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=23	1	1	N/A	0	N/A	1
1317	1	882.484	1	882.484	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3705###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1317	1	1	N/A	0	N/A	1
1243	1	1264.12	1	1264.12	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1151###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1243	1	0	N/A	0	N/A	1
927	1	987.514	1	987.514	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1925###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=927	1	0	NCGC00380668-01_C48H78O18_(3beta,5xi,9xi,22beta)-22,24-Dihydroxyolean-12-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->2)-beta-D-glucopyranosiduronic acid	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	1
28	1	957.506	1	957.506	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:162###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=28	1	0	Mabioside_B	1	null;	1
29	1	855.89	1	855.89	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3128###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=29	1	0	N/A	0	N/A	1
407	1	1105.01	1	1105.01	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2139###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=407	1	1	N/A	0	N/A	1
406	1	1044.49	1	1044.49	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2900###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=406	1	0	N/A	0	N/A	1
405	1	1106	1	1106	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:888###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=405	1	0	N/A	0	N/A	1
404	1	1096.51	1	1096.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1911###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=404	1	0	N/A	0	N/A	-1
403	1	1088.51	1	1088.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1978###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=403	1	0	N/A	0	N/A	-1
402	1	1117.52	1	1117.52	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:538###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=402	1	1	N/A	0	N/A	-1
401	1	979.96	1	979.96	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:827###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=401	1	0	N/A	0	N/A	-1
400	1	1037.48	1	1037.48	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2691###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=400	1	1	N/A	0	N/A	-1
933	1	1564.75	1	1564.75	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:748###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=933	1	0	N/A	0	N/A	1
932	1	1012.51	1	1012.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1283###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=932	1	1	N/A	0	N/A	1
931	1	1116.58	1	1116.58	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4342###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=931	1	1	N/A	0	N/A	1
930	1	1102.58	1	1102.58	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:564###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=930	1	1	N/A	0	N/A	1
937	1	1606.76	1	1606.76	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:160###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=937	1	0	N/A	0	N/A	1
629	1	1077.48	1	1077.48	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2776###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=629	1	1	N/A	0	N/A	1
409	1	1001.47	1	1001.47	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1262###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=409	1	1	N/A	0	N/A	1
408	1	1116.51	1	1116.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:101###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=408	1	0	N/A	0	N/A	-1
1294	1	1538.71	1	1538.71	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2577###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1294	1	0	N/A	0	N/A	1
1069	1	1833.84	1	1833.84	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1156###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1069	1	1	N/A	0	N/A	1
628	1	1290.1	1	1290.1	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2061###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=628	1	0	N/A	0	N/A	1
1316	1	674.427	1	674.427	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3206###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1316	1	1	NCGC00347780-02_C38H61NO9_3-[(2-Acetamido-2-deoxyhexopyranosyl)oxy]-16-hydroxyolean-12-en-28-oic acid	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	1
1028	1	1831.92	1	1831.92	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1365###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1028	1	0	N/A	0	N/A	1
758	1	1805.8	1	1805.8	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:964###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=758	1	1	N/A	0	N/A	1
1212	1	925.515	1	925.515	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2419###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1212	1	0	N/A	0	N/A	1
1229	1	1285.62	1	1285.62	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:790###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1229	1	1	N/A	0	N/A	1
1178	1	615.208	1	615.208	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2366###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1178	1	1	N/A	0	N/A	2
1228	1	1207.55	1	1207.55	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3058###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1228	1	1	N/A	0	N/A	1
1018	1	982.42	1	982.42	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3252###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1018	1	0	N/A	0	N/A	-1
1315	1	795.453	1	795.453	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4162###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1315	1	0	"olean-3alpha,22beta-diol-12-en-28-oic_acid_3-O-beta-D-glucopyranosyl(1->4)-beta-D-glucopyranoside"	1	PRIVATE-USER;	1
379	1	1859.84	1	1859.84	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1125###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=379	1	1	N/A	0	N/A	-1
378	1	1859.93	1	1859.93	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1249###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=378	1	0	N/A	0	N/A	1
829	1	853.214	1	853.214	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2491###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=829	1	1	Afzelechin_Catechin_Type_B_Coumarate_Coumarate	1	PRIVATE-USER;	2
828	1	1255.37	1	1255.37	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1730###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=828	1	1	N/A	0	N/A	2
1060	1	1037.46	1	1037.46	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:256###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1060	1	1	N/A	0	N/A	1
371	1	635.197	1	635.197	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3768###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=371	1	1	N/A	0	N/A	2
370	1	892.905	1	892.905	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3023###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=370	1	1	N/A	0	N/A	-1
373	1	937.41	1	937.41	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2222###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=373	1	1	N/A	0	N/A	1
372	1	635.196	1	635.196	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3998###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=372	1	1	N/A	0	N/A	2
375	1	1875.83	1	1875.83	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:573###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=375	1	1	N/A	0	N/A	1
374	1	1919.86	1	1919.86	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1579###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=374	1	1	N/A	0	N/A	1
377	1	1828.83	1	1828.83	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4954###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=377	1	0	N/A	0	N/A	1
376	1	1802.81	1	1802.81	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:5###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=376	1	0	N/A	0	N/A	1
1019	1	908.901	1	908.901	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1605###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1019	1	1	N/A	0	N/A	-1
1334	1	1092	1	1092	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4539###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1334	1	0	N/A	0	N/A	-1
708	1	726.33	1	726.33	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2350###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=708	1	0	N/A	0	N/A	1
709	1	1452.66	1	1452.66	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2670###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=709	1	0	N/A	0	N/A	-1
1176	1	1344.65	1	1344.65	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2237###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=1176	1	0	N/A	0	N/A	1
704	1	1265.62	1	1265.62	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2841###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=704	1	1	NCGC00385241-01_C59H96O26_6-Deoxy-alpha-L-mannopyranosyl-(1->3)-beta-D-xylopyranosyl-(1->4)-6-deoxy-alpha-L-mannopyranosyl-(1->2)-6-deoxy-1-O-{(2beta,3beta,5xi,9xi,16alpha)-3-[(6-deoxy-alpha-L-mannopyranosyl)oxy]-2,16,23-trihydroxy-28-oxoolean-12-en-28-yl}-beta-D-galactopyranose	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	1
705	1	1002.53	1	1002.53	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1455###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=705	1	1	N/A	0	N/A	1
706	1	986.531	1	986.531	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:706###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=706	1	1	N/A	0	N/A	1
707	1	1234.63	1	1234.63	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1633###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=707	1	1	N/A	0	N/A	1
700	1	1102.58	1	1102.58	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:937###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=700	1	1	N/A	0	N/A	1
618	1	1046.98	1	1046.98	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4826###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=618	1	1	N/A	0	N/A	1
702	1	753.206	1	753.206	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2844###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=702	1	1	6'''-feruloylsaponarin	1	PRIVATE-USER;	-1
703	1	850.46	1	850.46	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3433###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=703	1	1	N/A	0	N/A	1
393	1	1158.57	1	1158.57	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:574###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=393	1	0	N/A	0	N/A	1
392	1	1263.6	1	1263.6	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:689###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=392	1	1	N/A	0	N/A	1
88	1	1904.84	1	1904.84	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:958###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=88	1	0	N/A	0	N/A	1
89	1	1833.83	1	1833.83	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:510###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=89	1	1	N/A	0	N/A	1
397	1	891.175	1	891.175	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:865###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=397	1	1	N/A	0	N/A	2
396	1	1101.55	1	1101.55	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:211###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=396	1	1	N/A	0	N/A	1
395	1	956.554	1	956.554	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1643###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=395	1	1	N/A	0	N/A	1
