cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms
280	1	1098.49	1	1098.49	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1956###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=280	1	0	N/A	0	N/A
281	1	1150.52	1	1150.52	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1997###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=281	1	0	N/A	0	N/A
282	1	1644.74	1	1644.74	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1893###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=282	1	0	N/A	0	N/A
283	1	591.079	1	591.079	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3537###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=283	1	1	N/A	0	N/A
284	1	1150.02	1	1150.02	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1259###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=284	1	0	N/A	0	N/A
285	1	986.438	1	986.438	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2983###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=285	1	0	N/A	0	N/A
286	1	1291.59	1	1291.59	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2035###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=286	1	1	N/A	0	N/A
287	1	1312.6	1	1312.6	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1581###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=287	1	0	N/A	0	N/A
288	1	1773.79	1	1773.79	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2034###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=288	1	1	N/A	0	N/A
289	1	1760.79	1	1760.79	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1875###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=289	1	0	N/A	0	N/A
290	1	1283.59	1	1283.59	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2132###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=290	1	1	N/A	0	N/A
291	1	824.481	1	824.481	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:7###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=291	1	1	N/A	0	N/A
292	1	954.54	1	954.54	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1134###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=292	1	1	N/A	0	N/A
293	1	1172.59	1	1172.59	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:267###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=293	1	1	N/A	0	N/A
294	1	809.487	1	809.487	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1970###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=294	1	0	N/A	0	N/A
295	1	825.463	1	825.463	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1764###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=295	1	0	N/A	0	N/A
296	1	970.536	1	970.536	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:999###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=296	1	1	N/A	0	N/A
297	1	970.538	1	970.538	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:616###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=297	1	1	N/A	0	N/A
298	1	825.463	1	825.463	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1839###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=298	1	0	N/A	0	N/A
299	1	1087.57	1	1087.57	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1578###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=299	1	0	N/A	0	N/A
300	1	866.49	1	866.49	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:128###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=300	1	1	N/A	0	N/A
301	1	809.469	1	809.469	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2772###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=301	1	0	N/A	0	N/A
302	1	971.516	1	971.516	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:991###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=302	1	0	NCGC00381003-01_C48H78O17_(3beta,5xi,9xi,18xi)-22-Hydroxyolean-12-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)hexopyranosyl-(1->2)-beta-D-glucopyranosiduronic acid	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;
303	1	850.459	1	850.459	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:744###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=303	1	1	N/A	0	N/A
304	1	939.493	1	939.493	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3239###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=304	1	0	NCGC00169689-02_C48H78O19_beta-D-Glucopyranose, O-6-deoxy-alpha-L-mannopyranosyl-(1->4)-O-beta-D-glucopyranosyl-(1->6)-1-O-[(2alpha,3beta,5xi,9xi,18xi)-2,3,23-trihydroxy-28-oxours-12-en-28-yl]-	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;
305	1	866.489	1	866.489	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:321###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=305	1	1	N/A	0	N/A
306	1	840.474	1	840.474	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:13###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=306	1	1	N/A	0	N/A
307	1	1438.71	1	1438.71	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2188###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=307	1	0	N/A	0	N/A
308	1	955.488	1	955.488	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:342###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=308	1	0	Ginsenoside_Ro	1	null;
309	1	1055.52	1	1055.52	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2664###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=309	1	1	N/A	0	N/A
310	1	1028.51	1	1028.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1294###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=310	1	0	N/A	0	N/A
311	1	1014.54	1	1014.54	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:5025###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=311	1	1	N/A	0	N/A
312	1	824.48	1	824.48	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:971###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=312	1	1	N/A	0	N/A
313	1	986.53	1	986.53	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:110###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=313	1	1	N/A	0	N/A
314	1	1214.6	1	1214.6	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3204###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=314	1	0	N/A	0	N/A
315	1	809.468	1	809.468	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3205###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=315	1	0	N/A	0	N/A
316	1	1132.59	1	1132.59	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:14###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=316	1	1	N/A	0	N/A
317	1	940.525	1	940.525	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:719###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=317	1	1	N/A	0	N/A
318	1	1248.64	1	1248.64	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:896###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=318	1	1	N/A	0	N/A
319	1	808.487	1	808.487	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:88###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=319	1	1	N/A	0	N/A
320	1	970.537	1	970.537	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:9###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=320	1	1	N/A	0	N/A
321	1	808.485	1	808.485	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:666###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=321	1	1	N/A	0	N/A
322	1	823.485	1	823.485	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:112###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=322	1	0	N/A	0	N/A
323	1	763.463	1	763.463	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1626###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=323	1	0	N/A	0	N/A
324	1	783.488	1	783.488	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2846###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=324	1	0	N/A	0	N/A
325	1	767.495	1	767.495	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2233###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=325	1	0	N/A	0	N/A
326	1	763.467	1	763.467	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2234###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=326	1	0	N/A	0	N/A
327	1	825.499	1	825.499	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2235###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=327	1	0	N/A	0	N/A
328	1	825.463	1	825.463	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3347###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=328	1	0	N/A	0	N/A
329	1	811.484	1	811.484	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4032###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=329	1	0	"3-O-beta-(2'-O-acetyl)-D-xylopyranosyl-6-O-beta-D-glucopyranosyl-(24S)-3beta,6alpha,24alpha,25-tetrahydroxy-9,19-cyclolanostane|agroastragaloside_V"	1	null;
330	1	809.503	1	809.503	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4040###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=330	1	0	N/A	0	N/A
331	1	823.485	1	823.485	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:505###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=331	1	0	N/A	0	N/A
332	1	987.55	1	987.55	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:424###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=332	1	0	N/A	0	N/A
333	1	989.524	1	989.524	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4654###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=333	1	0	N/A	0	N/A
334	1	769.474	1	769.474	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:818###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=334	1	0	N/A	0	N/A
335	1	825.5	1	825.5	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:592###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=335	1	0	N/A	0	N/A
336	1	781.475	1	781.475	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:75###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=336	1	0	N/A	0	N/A
337	1	779.458	1	779.458	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1053###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=337	1	0	"25-O-beta-D-allopyranosyl-5beta,19-epoxycucurbita-6,24-diene-3beta,23xi-diol_3-O-beta-D-glucopyranoside|goyaglycoside-f"	1	null;
338	1	811.485	1	811.485	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1302###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=338	1	0	N/A	0	N/A
339	1	825.501	1	825.501	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:99###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=339	1	0	N/A	0	N/A
340	1	827.483	1	827.483	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1668###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=340	1	0	N/A	0	N/A
341	1	785.469	1	785.469	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1333###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=341	1	0	tubeimoside_IV	1	null;
342	1	839.479	1	839.479	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1071###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=342	1	0	N/A	0	N/A
343	1	991.544	1	991.544	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1525###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=343	1	0	N/A	0	N/A
344	1	797.469	1	797.469	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:27###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=344	1	0	"3-O-beta-d-glucopyranosyl-29-O-beta-d-glucopyranosyl-3beta,6beta,23,29-tetrahydroxyolean-12-ene"	1	null;
345	1	843.473	1	843.473	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2514###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=345	1	0	N/A	0	N/A
346	1	869.206	1	869.206	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4258###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=346	1	1	Di_Catechin_Type_B_Coumarate_Coumarate	1	PRIVATE-USER;
347	1	723.172	1	723.172	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2859###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=347	1	1	Di_Catechin_Type_B_Coumarate	1	PRIVATE-USER;
348	1	707.175	1	707.175	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1872###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=348	1	1	Di_Catechin_Type_B_Cinnamate	1	PRIVATE-USER;
349	1	794.469	1	794.469	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1225###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=349	1	1	N/A	0	N/A
350	1	836.48	1	836.48	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1725###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=350	1	1	N/A	0	N/A
351	1	968.519	1	968.519	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:140###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=351	1	1	N/A	0	N/A
352	1	690.423	1	690.423	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2866###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=352	1	1	N/A	0	N/A
353	1	648.41	1	648.41	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3113###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=353	1	1	N/A	0	N/A
354	1	836.48	1	836.48	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:540###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=354	1	1	N/A	0	N/A
355	1	795.453	1	795.453	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3528###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=355	1	0	N/A	0	N/A
356	1	794.471	1	794.471	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:320###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=356	1	1	N/A	0	N/A
357	1	1890.93	1	1890.93	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:894###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=357	1	0	N/A	0	N/A
358	1	1836.84	1	1836.84	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1409###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=358	1	0	N/A	0	N/A
359	1	1878.83	1	1878.83	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4578###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=359	1	0	N/A	0	N/A
360	1	907.403	1	907.403	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:377###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=360	1	1	N/A	0	N/A
361	1	1793.82	1	1793.82	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1424###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=361	1	1	N/A	0	N/A
362	1	907.402	1	907.402	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1270###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=362	1	1	N/A	0	N/A
363	1	1905.84	1	1905.84	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1523###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=363	1	1	N/A	0	N/A
364	1	1991.03	1	1991.03	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3208###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=364	1	1	N/A	0	N/A
365	1	913.909	1	913.909	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1180###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=365	1	0	N/A	0	N/A
366	1	869.893	1	869.893	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3173###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=366	1	0	N/A	0	N/A
367	1	1863.93	1	1863.93	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3175###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=367	1	1	N/A	0	N/A
368	1	635.196	1	635.196	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3806###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=368	1	1	N/A	0	N/A
