#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
525	M-H	N/A	-1	3-O-[beta-D-glucopyranosyl-(1->3)-alpha-L-arabinopyranosyl]-ursolic_acid-28-O-[beta-D-glucopyranosyl]_ester	Other	GCYounkin	1044.55	N/A	N/A	qTof	Negative	LC-ESI	1043.54	lib-00025.mgf	Bronze	3	0.438927	1.87163	0.00195312	null	TAKursar	1043.54	N/A	0	12	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(OC4([H])OC([H])([H])C([H])(O[H])C([H])(OC5([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C4([H])OC6([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C6([H])O[H])C([H])([H])C3([H])[H])C([H])([H])C7([H])[H])C17C([H])([H])[H])C8([H])C(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C8([H])[H])(C(=O)OC9([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C9([H])O[H])C([H])([H])C2([H])[H]	1	1043.54	spectra/specs_ms.pklbin	CCMSLIB00001614425	247904	UPDATE-SINGLE-ANNOTATED-BRONZE	 
528	M+FA-H	n/a	1	NCGC00169251-02_C47H76O18_6-O-Hexopyranosyl-1-O-[19-hydroxy-28-oxo-3-(pentopyranosyloxy)olean-12-en-28-yl]hexopyranose	isolated	lfnothias	928.503	InChI=1S/C47H76O18/c1-42(2)14-16-47(41(59)65-40-36(57)33(54)31(52)24(63-40)20-61-38-35(56)32(53)30(51)23(18-48)62-38)17-15-45(6)21(28(47)37(42)58)8-9-26-44(5)12-11-27(43(3,4)25(44)10-13-46(26,45)7)64-39-34(55)29(50)22(49)19-60-39/h8,22-40,48-58H,9-20H2,1-7H3	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	973.501	lib-00017.mgf	Gold	1	0.289771	1.94359	0.00189209	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	973.501	n/a	0	8	CC1(C)CCC2(CCC3(C)\C(=C/CC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1O)C(=O)OC7OC(COC8OC(CO)C(O)C(O)C8O)C(O)C(O)C7O	1	973.499	spectra/specs_ms.pklbin	CCMSLIB00000851052	481248	UPDATE-SINGLE-ANNOTATED-GOLD	 
572	M-H	N/A	-1	Afzelechin_Catechin_Type_B_Coumarate_Gallate	Other	GCYounkin	860.195	N/A	N/A	qTof	Negative	LC-ESI	859.188	lib-00027.mgf	Bronze	3	0.409833	3.19672	0.00274658	PRIVATE-USER	TAKursar	859.188	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)O	1	859.185	spectra/specs_ms.pklbin	CCMSLIB00001056417	691342	UPDATE-SINGLE-ANNOTATED-BRONZE	 
584	M+FA-H	n/a	1	NCGC00385241-01_C59H96O26_6-Deoxy-alpha-L-mannopyranosyl-(1->3)-beta-D-xylopyranosyl-(1->4)-6-deoxy-alpha-L-mannopyranosyl-(1->2)-6-deoxy-1-O-{(2beta,3beta,5xi,9xi,16alpha)-3-[(6-deoxy-alpha-L-mannopyranosyl)oxy]-2,16,23-trihydroxy-28-oxoolean-12-en-28-yl}-beta-D-galactopyranose	isolated	lfnothias	1220.62	InChI=1S/C59H96O26/c1-22-33(64)36(67)40(71)49(77-22)82-45-29(62)20-76-48(43(45)74)81-44-25(4)80-50(42(73)39(44)70)83-46-38(69)35(66)24(3)79-52(46)85-53(75)59-16-15-54(5,6)17-27(59)26-11-12-31-55(7)18-28(61)47(84-51-41(72)37(68)34(65)23(2)78-51)56(8,21-60)30(55)13-14-57(31,9)58(26,10)19-32(59)63/h11,22-25,27-52,60-74H,12-21H2,1-10H3/t22-,23-,24+,25-,27-,28-,29+,30?,31?,32+,33-,34-,35-,36+,37+,38-,39-,40+,41+,42+,43+,44-,45-,46+,47-,48-,49-,50-,51-,52-,55-,56-,57+,58+,59+/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	1265.62	lib-00017.mgf	Gold	1	0.498291	0.675157	0.000854492	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	1265.62	n/a	0	7	C[C@@H]1O[C@@H](O[C@H]2[C@H](O)CO[C@@H](O[C@H]3[C@H](C)O[C@@H](O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4OC(=O)[C@]56CCC(C)(C)C[C@H]5C/7=C/CC8[C@@]9(C)C[C@H](O)[C@H](O[C@@H]%10O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%10O)[C@@](C)(CO)C9CC[C@@]8(C)[C@]7(C)C[C@H]6O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	1	1265.62	spectra/specs_ms.pklbin	CCMSLIB00000849941	714137	UPDATE-SINGLE-ANNOTATED-GOLD	 
592	M-H	N/A	-1	hederoside_D2	Other	GCYounkin	766.45	N/A	N/A	qTof	Negative	LC-ESI	765.443	lib-00026.mgf	Bronze	3	0.401389	1.91372	0.00146484	PRIVATE-USER	TAKursar	765.443	N/A	0	6	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])O[H])C([H])(OC4([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C4([H])OC5([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C([H])([H])C3([H])[H])C([H])([H])C6([H])[H])C16C([H])([H])[H])C7([H])C(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C7([H])[H])(C(=O)O[H])C([H])([H])C2([H])[H]	1	765.442	spectra/specs_ms.pklbin	CCMSLIB00001935336	43843.1	UPDATE-SINGLE-ANNOTATED-BRONZE	 
594	M-H	n/a	1	NCGC00347780-02_C38H61NO9_3-[(2-Acetamido-2-deoxyhexopyranosyl)oxy]-16-hydroxyolean-12-en-28-oic acid	isolated	lfnothias	675.435	InChI=1S/C38H61NO9/c1-20(41)39-28-30(44)29(43)23(19-40)47-31(28)48-27-12-13-35(6)24(34(27,4)5)11-14-36(7)25(35)10-9-21-22-17-33(2,3)15-16-38(22,32(45)46)26(42)18-37(21,36)8/h9,22-31,40,42-44H,10-19H2,1-8H3,(H,39,41)(H,45,46)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	674.427	lib-00017.mgf	Gold	1	0.747007	0.995492	0.000671387	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	674.427	n/a	0	7	CC(=O)NC1C(O)C(O)C(CO)OC1OC2CCC3(C)C(CCC4(C)C3C\C=C5\C6CC(C)(C)CCC6(C(O)CC45C)C(O)=O)C2(C)C	1	674.428	spectra/specs_ms.pklbin	CCMSLIB00000849944	16071.4	UPDATE-SINGLE-ANNOTATED-GOLD	 
602	M-H	N/A	-1	"3-O-beta-d-glucopyranosyl-29-O-beta-d-glucopyranosyl-3beta,6beta,23,29-tetrahydroxyolean-12-ene"	Other	GCYounkin	798.477	N/A	N/A	qTof	Negative	LC-ESI	797.469	lib-00025.mgf	Bronze	3	0.373258	0.229608	0.000183105	null	TAKursar	797.469	N/A	0	6	[C@@]12(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])=C([C@@]3([H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])[C@@](C([H])([H])[H])(C([H])([H])O[C@]4([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]4([H])O[H])C3([H])[H])C([H])([H])C5([H])[H])[C@]15C([H])([H])[H])[C@]6(C([H])([H])[H])[C@@]([H])([C@](C([H])([H])[H])(C([H])([H])O[H])[C@@]([H])(O[C@]7([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]7([H])O[H])C([H])([H])C6([H])[H])[C@]([H])(O[H])C2([H])[H]	1	797.469	spectra/specs_ms.pklbin	CCMSLIB00001521982	35669.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
613	M-H	N/A	-1	name_unknown	Other	GCYounkin	780.43	N/A	N/A	qTof	Negative	LC-ESI	779.422	lib-00026.mgf	Bronze	3	0.263002	0.626466	0.000488281	PRIVATE-USER	TAKursar	779.422	N/A	0	6	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])O[H])C([H])(OC4([H])OC([H])(C(=O)O[H])C([H])(O[H])C([H])(OC5([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C4([H])O[H])C([H])([H])C3([H])[H])C([H])([H])C6([H])[H])C16C([H])([H])[H])C7([H])C(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C7([H])[H])(C(=O)O[H])C([H])([H])C2([H])[H]	1	779.422	spectra/specs_ms.pklbin	CCMSLIB00002021557	23199.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
614	M-H	N/A	-1	name_unknown	Other	GCYounkin	764.435	N/A	N/A	qTof	Negative	LC-ESI	763.427	lib-00025.mgf	Bronze	3	0.335819	1.43908	0.00109863	null	TAKursar	763.427	N/A	0	6	C12(C([H])([H])[H])C([H])(C([H])=C([H])C(=C([H])C(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C(C([H])([H])[H])=O)(C(O[H])=O)C([H])([H])C3([H])[H])C13C([H])([H])[H])C4(C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(C([H])([H])C4([H])[H])OC5([H])OC([H])(C([H])([H])OC6([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C([H])([H])C2([H])[H])C([H])([H])[H]	1	763.426	spectra/specs_ms.pklbin	CCMSLIB00001654338	4506.77	UPDATE-SINGLE-ANNOTATED-BRONZE	 
650	M-H	N/A	-1	"3-O-{[beta-d-glucopyranosyl-(1?2)-O]-beta-d-galactopyranoside}-16-O-{[beta-d-glucopyranosyl-(1?2)-O]-alpha-l-arabinopyranoside}-3beta,6beta,16beta-trihydroxyolean-12-en-23-al"	Other	GCYounkin	1074.56	N/A	N/A	qTof	Negative	LC-ESI	1073.55	lib-00025.mgf	Bronze	3	0.264221	3.2975	0.00354004	null	TAKursar	1073.55	N/A	0	7	[C@@]12(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])=C([C@]3([H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])[C@@]([H])(O[C@]4([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]4([H])O[C@]5([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]5([H])O[H])C6([H])[H])[C@]16C([H])([H])[H])[C@]7(C([H])([H])[H])[C@@]([H])([C@](C([H])([H])[H])(C([H])=O)[C@@]([H])(O[C@]8([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]8([H])O[C@]9([H])O[C@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]9([H])O[H])C([H])([H])C7([H])[H])C([H])([H])C2([H])[H]	1	1073.55	spectra/specs_ms.pklbin	CCMSLIB00001455609	171265	UPDATE-SINGLE-ANNOTATED-BRONZE	 
663	M-H	N/A	-1	Catechin_Pentose_Gallate_Pentose	Other	GCYounkin	706.174	N/A	N/A	qTof	Negative	LC-ESI	705.167	lib-00027.mgf	Bronze	3	0.255962	7.96298	0.00561523	PRIVATE-USER	TAKursar	705.167	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC1OC(C(C1O)OC1OC(C(C1O)O)CO)CO	1	705.162	spectra/specs_ms.pklbin	CCMSLIB00001055555	151503	UPDATE-SINGLE-ANNOTATED-BRONZE	 
676	M-H2O-H	n/a	1	NCGC00169689-02_C48H78O19_beta-D-Glucopyranose, O-6-deoxy-alpha-L-mannopyranosyl-(1->4)-O-beta-D-glucopyranosyl-(1->6)-1-O-[(2alpha,3beta,5xi,9xi,18xi)-2,3,23-trihydroxy-28-oxours-12-en-28-yl]-	isolated	lfnothias	958.514	InChI=1S/C48H78O19/c1-20-10-13-48(15-14-46(6)23(29(48)21(20)2)8-9-28-44(4)16-24(51)39(60)45(5,19-50)27(44)11-12-47(28,46)7)43(61)67-42-36(58)33(55)31(53)26(65-42)18-62-40-37(59)34(56)38(25(17-49)64-40)66-41-35(57)32(54)30(52)22(3)63-41/h8,20-22,24-42,49-60H,9-19H2,1-7H3/t20-,21+,22+,24-,25-,26-,27?,28?,29?,30+,31-,32-,33+,34-,35-,36-,37-,38-,39+,40-,41+,42+,44+,45+,46-,47-,48+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	939.495	lib-00017.mgf	Gold	1	0.299405	3.18333	0.00299072	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	939.495	n/a	0	8	C[C@@H]1CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@@]34C)C2[C@H]1C)C(=O)O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O	1	939.492	spectra/specs_ms.pklbin	CCMSLIB00000850544	136491	UPDATE-SINGLE-ANNOTATED-GOLD	 
75	M-H	N/A	-1	androseptoside_C	Other	GCYounkin	750.455	N/A	N/A	qTof	Negative	LC-ESI	749.448	lib-00026.mgf	Bronze	3	0.593565	0.732961	0.000549316	PRIVATE-USER	TAKursar	749.448	N/A	0	10	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])O[H])C([H])(OC5([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])([H])C3([H])[H])C([H])([H])C6([H])[H])C16C([H])([H])[H])C7([H])C(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C7([H])[H])(C(=O)O[H])C([H])([H])C2([H])[H]	1	749.448	spectra/specs_ms.pklbin	CCMSLIB00001847494	29504.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 
751	M-H	N/A	-1	Ginsenoside_Ro	Other	GCYounkin	956.498	N/A	N/A	qTof	Negative	LC-ESI	955.491	lib-00025.mgf	Bronze	3	0.326881	3.13004	0.00299072	null	TAKursar	955.491	N/A	0	7	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(C([H])([H])C3([H])[H])OC4([H])OC([H])(C(O[H])=O)C([H])(O[H])C([H])(O[H])C4([H])OC5([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C([H])([H])C6([H])[H])C([H])([H])[H])C16C([H])([H])[H])C([H])(C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C7(C(=O)OC8([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C8([H])O[H])C([H])([H])C2([H])[H]	1	955.488	spectra/specs_ms.pklbin	CCMSLIB00001232581	5.92241e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
756	M-H	N/A	-1	Afzelechin_Gallocatechin_Type_B_Gallate_Cinnamate	Other	GCYounkin	860.195	N/A	N/A	qTof	Negative	LC-ESI	859.188	lib-00027.mgf	Bronze	3	0.251339	3.12568	0.00268555	PRIVATE-USER	TAKursar	859.188	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccccc1)OC(=O)c1cc(c(c(c1)O)O)O	1	859.185	spectra/specs_ms.pklbin	CCMSLIB00001056509	16577	UPDATE-SINGLE-ANNOTATED-BRONZE	 
769	M-H	N/A	-1	"6-O-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]-beta-D-fructofuranosyl-(2->1)-alpha-D-glucopyranoside"	Other	GCYounkin	602.33	N/A	N/A	qTof	Negative	LC-ESI	601.323	lib-00025.mgf	Bronze	3	0.31018	4.36456	0.00262451	null	TAKursar	601.323	N/A	0	6	[C@@]1(C([H])([H])O[H])(O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])/C([H])([H])C([H])=C([H])/C([H])([H])C([H])=C([H])/C([H])([H])C([H])([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H])O[C@@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H]	1	601.32	spectra/specs_ms.pklbin	CCMSLIB00001240606	7389.16	UPDATE-SINGLE-ANNOTATED-BRONZE	 
788	M+FA-H	n/a	1	NCGC00384682-01_C48H78O18_1-O-[(3beta)-3-{[3-O-(beta-D-Galactopyranosyl)-beta-D-glucopyranosyl]oxy}-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose	isolated	lfnothias	942.519	InChI=1S/C48H78O18/c1-43(2)14-16-48(42(60)66-40-36(58)34(56)31(53)25(20-50)62-40)17-15-46(6)22(23(48)18-43)8-9-28-45(5)12-11-29(44(3,4)27(45)10-13-47(28,46)7)64-41-37(59)38(32(54)26(21-51)63-41)65-39-35(57)33(55)30(52)24(19-49)61-39/h8,23-41,49-59H,9-21H2,1-7H3/t23-,24+,25+,26+,27?,28?,29-,30+,31+,32+,33-,34-,35+,36+,37+,38-,39-,40-,41+,45-,46+,47+,48-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	987.517	lib-00017.mgf	Gold	1	0.620025	2.53407	0.00250244	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	987.517	n/a	0	9	CC1(C)CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)CC[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(=O)O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O	1	987.515	spectra/specs_ms.pklbin	CCMSLIB00000850595	247951	UPDATE-SINGLE-ANNOTATED-GOLD	 
800	M-H	N/A	-1	"olean-3alpha,22beta-diol-12-en-28-oic_acid_3-O-beta-D-glucopyranosyl(1->4)-beta-D-glucopyranoside"	Other	GCYounkin	796.461	N/A	N/A	qTof	Negative	LC-ESI	795.454	lib-00026.mgf	Bronze	3	0.449881	0.15346	0.00012207	PRIVATE-USER	TAKursar	795.454	N/A	0	9	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])O[H])C([H])(OC5([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])([H])C3([H])[H])C([H])([H])C6([H])[H])C16C([H])([H])[H])C7([H])C(C(=O)O[H])(C([H])(O[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C7([H])[H])C([H])([H])C2([H])[H]	1	795.453	spectra/specs_ms.pklbin	CCMSLIB00001766358	18281.1	UPDATE-SINGLE-ANNOTATED-BRONZE	 
810	M-H	N/A	-1	name_unknown	Other	GCYounkin	826.471	N/A	N/A	qTof	Negative	LC-ESI	825.464	lib-00025.mgf	Bronze	3	0.364968	0.221821	0.000183105	null	TAKursar	825.464	N/A	0	6	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(OC4([H])OC([H])(C(=O)OC([H])([H])[H])C([H])(O[H])C([H])(OC5([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C4([H])O[H])C([H])([H])C3([H])[H])C([H])([H])C6([H])[H])C16C([H])([H])[H])C7([H])C(C([H])([H])O[H])(C([H])(O[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C7([H])[H])C([H])(O[H])C2([H])[H]	1	825.464	spectra/specs_ms.pklbin	CCMSLIB00001660685	334451	UPDATE-SINGLE-ANNOTATED-BRONZE	 
819	M-H	N/A	-1	Di_Afzelechin_Type_B_Coumarate_Cinnamate	Other	GCYounkin	822.231	N/A	N/A	qTof	Negative	LC-ESI	821.224	lib-00027.mgf	Bronze	3	0.317558	0.0743222	6.10352e-05	PRIVATE-USER	TAKursar	821.224	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)OC(=O)/C=C/c1ccccc1	1	821.224	spectra/specs_ms.pklbin	CCMSLIB00001056336	81966.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
822	M-H	n/a	1	NCGC00347780-02_C38H61NO9_3-[(2-Acetamido-2-deoxyhexopyranosyl)oxy]-16-hydroxyolean-12-en-28-oic acid	isolated	lfnothias	675.435	InChI=1S/C38H61NO9/c1-20(41)39-28-30(44)29(43)23(19-40)47-31(28)48-27-12-13-35(6)24(34(27,4)5)11-14-36(7)25(35)10-9-21-22-17-33(2,3)15-16-38(22,32(45)46)26(42)18-37(21,36)8/h9,22-31,40,42-44H,10-19H2,1-8H3,(H,39,41)(H,45,46)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	674.427	lib-00017.mgf	Gold	1	0.893236	0.904993	0.000610352	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	674.427	n/a	0	14	CC(=O)NC1C(O)C(O)C(CO)OC1OC2CCC3(C)C(CCC4(C)C3C\C=C5\C6CC(C)(C)CCC6(C(O)CC45C)C(O)=O)C2(C)C	1	674.428	spectra/specs_ms.pklbin	CCMSLIB00000849944	612074	UPDATE-SINGLE-ANNOTATED-GOLD	 
823	M-H	N/A	-1	3-O-beta-D-apiofuranosyl-(1->3)-beta-D-galactopyranosyl-(1->3)-[beta-D-glucopyranosyl-(1->2)]-beta-D-glucopyranosyloleanolic_acid	Other	GCYounkin	1074.56	N/A	N/A	qTof	Negative	LC-ESI	1073.55	lib-00026.mgf	Bronze	3	0.405019	3.97974	0.00427246	PRIVATE-USER	TAKursar	1073.55	N/A	0	10	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(OC5([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(OC6([H])OC([H])([H])C(O[H])(C([H])([H])O[H])C6([H])O[H])C5([H])O[H])C4([H])OC7([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C7([H])O[H])C([H])([H])C3([H])[H])C([H])([H])C8([H])[H])C18C([H])([H])[H])C9([H])C(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C9([H])[H])(C(=O)O[H])C([H])([H])C2([H])[H]	1	1073.55	spectra/specs_ms.pklbin	CCMSLIB00001789183	142530	UPDATE-SINGLE-ANNOTATED-BRONZE	 
855	M-H	N/A	-1	androseptoside_C	Other	GCYounkin	750.455	N/A	N/A	qTof	Negative	LC-ESI	749.448	lib-00026.mgf	Bronze	3	0.291097	0.977282	0.000732422	PRIVATE-USER	TAKursar	749.448	N/A	0	7	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])O[H])C([H])(OC5([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])([H])C3([H])[H])C([H])([H])C6([H])[H])C16C([H])([H])[H])C7([H])C(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C7([H])[H])(C(=O)O[H])C([H])([H])C2([H])[H]	1	749.449	spectra/specs_ms.pklbin	CCMSLIB00001847498	13755.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
862	M-H	n/a	1	NCGC00180255-02_C42H66O15_1-O-[(2alpha,3beta,5xi,9xi)-3-(Hexopyranuronosyloxy)-2-hydroxy-28-oxoolean-12-en-28-yl]hexopyranose	isolated	lfnothias	810.44	InChI=1S/C42H66O15/c1-37(2)12-14-42(36(53)57-34-29(49)26(46)25(45)22(18-43)54-34)15-13-40(6)19(20(42)16-37)8-9-24-39(5)17-21(44)32(38(3,4)23(39)10-11-41(24,40)7)56-35-30(50)27(47)28(48)31(55-35)33(51)52/h8,20-32,34-35,43-50H,9-18H2,1-7H3,(H,51,52)/t20-,21+,22?,23?,24?,25?,26?,27?,28?,29?,30?,31?,32-,34?,35?,39-,40+,41+,42-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	809.433	lib-00017.mgf	Gold	1	0.383431	0.754048	0.000610352	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	809.433	n/a	0	8	CC1(C)CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)C[C@@H](O)[C@H](OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(=O)OC7OC(CO)C(O)C(O)C7O	1	809.432	spectra/specs_ms.pklbin	CCMSLIB00000850082	35176.1	UPDATE-SINGLE-ANNOTATED-GOLD	 
