cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms
779	1	1196.56	1	1196.56	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:183###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=779	1	0	N/A	0	N/A
780	1	869.407	1	869.407	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1830###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=780	1	1	N/A	0	N/A
781	1	587.141	1	587.141	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1831###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=781	1	1	NCGC00380582-01![(2R,3S,4S,5R,6S)-6-[3,5-dihydroxy-4-[3-(4-hydroxyphenyl)propanoyl]phenoxy]-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;
782	1	1116.57	1	1116.57	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1832###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=782	1	1	N/A	0	N/A
783	1	728.137	1	728.137	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1833###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=783	1	0	N/A	0	N/A
784	1	593.129	1	593.129	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1835###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=784	1	1	ReSpect:PT209253 Kaempferol-3-Glucoside-6''-p-coumaroyl|Kaem-3-Glc-6pp-p-Cou|Tiliroside|Tribuloside|kaempferol-3-O-(6-p-coumaroyl)-glucoside|Potengriffioside A|[(2R,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-	1	RESPECT;
785	1	897.484	1	897.484	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1836###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=785	1	0	NCGC00385731-01_C46H74O17_(3beta,5xi,9xi,16alpha)-3-{[alpha-L-Arabinopyranosyl-(1->2)-alpha-L-arabinopyranosyl-(1->6)-beta-D-glucopyranosyl]oxy}-16-hydroxyolean-12-en-28-oic acid	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;
786	1	1510.71	1	1510.71	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1837###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=786	1	0	N/A	0	N/A
787	1	968.209	1	968.209	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1838###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=787	1	0	N/A	0	N/A
788	1	1188.56	1	1188.56	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1839###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=788	1	0	N/A	0	N/A
789	1	855.898	1	855.898	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:184###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=789	1	0	N/A	0	N/A
790	1	988.16	1	988.16	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1840###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=790	1	0	N/A	0	N/A
791	1	265.148	1	265.148	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1841###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=791	1	0	N/A	0	N/A
792	1	1043.22	1	1043.22	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1844###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=792	1	1	N/A	0	N/A
793	1	728.137	1	728.137	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1845###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=793	1	0	N/A	0	N/A
794	1	937.709	1	937.709	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1846###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=794	1	0	N/A	0	N/A
795	1	1070.57	1	1070.57	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1847###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=795	1	1	N/A	0	N/A
796	1	1116.57	1	1116.57	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1848###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=796	1	1	N/A	0	N/A
797	1	749.447	1	749.447	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1849###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=797	1	0	N/A	0	N/A
798	1	1065.47	1	1065.47	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:185###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=798	1	1	N/A	0	N/A
799	1	1766.81	1	1766.81	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1851###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=799	1	0	N/A	0	N/A
800	1	778.476	1	778.476	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1852###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=800	1	1	N/A	0	N/A
801	1	736.115	1	736.115	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1853###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=801	1	0	N/A	0	N/A
802	1	1128.75	1	1128.75	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1854###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=802	1	1	N/A	0	N/A
803	1	433.114	1	433.114	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1855###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=803	1	1	N/A	0	N/A
804	1	745.14	1	745.14	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1856###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=804	1	1	N/A	0	N/A
805	1	746.834	1	746.834	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1858###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=805	1	1	N/A	0	N/A
806	1	484.08	1	484.08	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1859###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=806	1	0	N/A	0	N/A
807	1	1918.86	1	1918.86	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:186###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=807	1	0	N/A	0	N/A
808	1	788.109	1	788.109	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1860###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=808	1	0	N/A	0	N/A
809	1	1773.79	1	1773.79	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1861###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=809	1	1	N/A	0	N/A
810	1	1291.59	1	1291.59	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1862###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=810	1	1	N/A	0	N/A
811	1	621.052	1	621.052	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1863###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=811	1	1	N/A	0	N/A
812	1	507.113	1	507.113	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1864###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=812	1	1	"4alpha,5,8-trihydroxy-alpha-tetralone_5-O-beta-D-[6'-O-(3'',4'',5''-trihydroxybenzoyl)]glucopyranoside"	1	PRIVATE-USER;
813	1	285.039	1	285.039	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1865###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=813	1	1	Luteolin	1	GNPS-LIBRARY;
814	1	265.032	1	265.032	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1866###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=814	1	1	N/A	0	N/A
815	1	341.09	1	341.09	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1867###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=815	1	1	N/A	0	N/A
816	1	163.039	1	163.039	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1868###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=816	1	1	N/A	0	N/A
817	1	407.097	1	407.097	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1869###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=817	1	1	"(2R,3R)-form-3'-(3-Formyl-6-hydroxyphenyl)-3,4',5,7-tetrahydroxyflavanone"	1	PRIVATE-USER;
818	1	1832.83	1	1832.83	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:187###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=818	1	0	N/A	0	N/A
819	1	1818.8	1	1818.8	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1870###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=819	1	0	N/A	0	N/A
820	1	1190.81	1	1190.81	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1872###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=820	1	1	N/A	0	N/A
821	1	649.144	1	649.144	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1874###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=821	1	1	N/A	0	N/A
822	1	988.537	1	988.537	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1875###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=822	1	1	N/A	0	N/A
823	1	1042.96	1	1042.96	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1876###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=823	1	1	N/A	0	N/A
824	1	931.541	1	931.541	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1877###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=824	1	0	N/A	0	N/A
825	1	1169.61	1	1169.61	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1878###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=825	1	0	N/A	0	N/A
826	1	301.034	1	301.034	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1879###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=826	1	1	ReSpect:PT204090 Quercetin|Quer|3,3',4',5,7-pentahydroxyflavone|Flavin meletin|Kvercetin|Meletin|Quercetol|Quercetine|Quertine|Quercitin|Sophoretin|Xanthaurine|3',4',5,7-Tetrahydroxyflavan-3-ol|2-(3,4-Dihydroxyphenyl)	1	RESPECT;
827	1	447.092	1	447.092	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:188###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=827	1	1	ReSpect:PT204350 Quercitrin|Quer-3-Rha|Quercitrin|thujin|Quercetrin|Quercimelin|Quercitroside|quercetin-3-O-rhamnoside|Quercetin- 3-(6-deoxy-alpha-L-mannopyranoside)|3,3',4',5,7-Pentahydroxyflavone-3-L-rhamnoside|2-(3	1	RESPECT;
828	1	1402.7	1	1402.7	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1880###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=828	1	0	N/A	0	N/A
829	1	1644.81	1	1644.81	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1881###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=829	1	0	N/A	0	N/A
830	1	609.124	1	609.124	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1882###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=830	1	1	Di_Gallocatechin_Type_B	1	PRIVATE-USER;
831	1	837.218	1	837.218	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1886###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=831	1	1	N/A	0	N/A
832	1	798.36	1	798.36	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1887###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=832	1	0	N/A	0	N/A
833	1	1290.09	1	1290.09	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1888###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=833	1	0	N/A	0	N/A
834	1	433.113	1	433.113	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1889###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=834	1	1	Spectral Match to Aloenin from NIST14	1	GNPS-NIST14-MATCHES;
835	1	1031.28	1	1031.28	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:189###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=835	1	1	N/A	0	N/A
836	1	585.087	1	585.087	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1890###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=836	1	1	quercetin_3-alpha-L-arabinopyranoside-2''-gallate|Quercetin-3-O-?-arabinopyranoside-2''-gallate	1	PRIVATE-USER;
837	1	1422.69	1	1422.69	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1891###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=837	1	0	N/A	0	N/A
838	1	1712.77	1	1712.77	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1894###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=838	1	0	N/A	0	N/A
839	1	961.906	1	961.906	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1895###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=839	1	0	N/A	0	N/A
840	1	1218.63	1	1218.63	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1896###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=840	1	1	N/A	0	N/A
841	1	1045.8	1	1045.8	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1897###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=841	1	0	N/A	0	N/A
842	1	593.151	1	593.151	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1898###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=842	1	1	NCGC00180770-02!3-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;
843	1	1742.85	1	1742.85	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:19###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=843	1	0	N/A	0	N/A
844	1	471.09	1	471.09	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:190###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=844	1	1	N/A	0	N/A
845	1	1066.97	1	1066.97	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1900###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=845	1	1	N/A	0	N/A
846	1	881.219	1	881.219	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1901###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=846	1	1	N/A	0	N/A
847	1	1353.81	1	1353.81	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1902###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=847	1	0	N/A	0	N/A
848	1	1168.62	1	1168.62	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1903###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=848	1	1	N/A	0	N/A
849	1	659.167	1	659.167	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1904###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=849	1	1	N/A	0	N/A
850	1	884.223	1	884.223	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1905###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=850	1	0	N/A	0	N/A
851	1	584.105	1	584.105	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1906###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=851	1	0	N/A	0	N/A
852	1	1159.31	1	1159.31	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1908###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=852	1	1	N/A	0	N/A
853	1	1043.96	1	1043.96	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:191###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=853	1	0	N/A	0	N/A
854	1	1702.82	1	1702.82	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1911###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=854	1	0	N/A	0	N/A
855	1	1742.8	1	1742.8	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1912###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=855	1	0	N/A	0	N/A
856	1	1269.59	1	1269.59	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1913###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=856	1	1	N/A	0	N/A
857	1	597.181	1	597.181	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1914###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=857	1	1	N/A	0	N/A
858	1	257.082	1	257.082	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1915###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=858	1	1	N/A	0	N/A
859	1	1177.32	1	1177.32	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1917###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=859	1	1	N/A	0	N/A
860	1	1053.49	1	1053.49	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1918###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=860	1	1	N/A	0	N/A
861	1	1144.56	1	1144.56	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1919###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=861	1	0	N/A	0	N/A
862	1	477.03	1	477.03	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:192###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=862	1	1	N/A	0	N/A
863	1	916.902	1	916.902	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1920###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=863	1	1	N/A	0	N/A
864	1	895.383	1	895.383	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1921###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=864	1	1	N/A	0	N/A
