"NODE1"	"NODE2"	"DeltaMZ"	"Cosine"
2752	421	"-1.02771"	"0.56062"
1406	421	"-168.003"	"0.540783"
2136	421	"1.03864"	"0.553416"
1097	421	"-232.01"	"0.614328"
2273	421	"-11.9945"	"0.51106"
2388	421	"-744.13"	"0.602095"
1593	421	"-77.0128"	"0.571833"
3888	421	"-15.9572"	"0.60845"
1782	421	"75.031"	"0.666992"
2768	421	"-164.003"	"0.582039"
262	421	"-152.009"	"0.78271"
1110	421	"152.011"	"0.876013"
1237	421	"-153.018"	"0.623615"
365	421	"-157.984"	"0.73009"
4199	421	"-0.991882"	"0.642538"
3510	421	"-82.9515"	"0.675162"
4195	421	"-153.02"	"0.75218"
2698	421	"-75.9918"	"0.668768"
2255	421	"-232.012"	"0.59386"
3715	421	"1.03949"	"0.57119"
1011	421	"-305.047"	"0.586724"
1037	1259	"393.581"	"0.615375"
1022	1259	"8.93097"	"0.55315"
1125	1259	"249.049"	"0.633175"
1199	1259	"201.056"	"0.712868"
1104	1259	"168.024"	"0.624583"
1234	1259	"444.612"	"0.618188"
1112	1259	"379.591"	"0.641699"
1137	1259	"23.9943"	"0.74593"
1054	1259	"-8.00592"	"0.778517"
147	4210	"-354.137"	"0.876525"
1404	4210	"-165.034"	"0.840896"
321	4210	"-339.089"	"0.778376"
148	4210	"-368.119"	"0.794996"
3659	4210	"-24.9525"	"0.709102"
1468	4210	"-132.044"	"0.799507"
1248	4210	"-162.054"	"0.852564"
1350	4210	"-190.062"	"0.916067"
2066	4210	"-338.142"	"0.898482"
2929	4210	"-149.04"	"0.900838"
1429	4210	"-149.024"	"0.691432"
2500	4210	"-191.052"	"0.888032"
4075	4210	"-207.048"	"0.898281"
4211	4211	"0.0"	"1.0"
3447	4212	"288.061"	"0.515933"
345	4212	"2.01556"	"0.52891"
1964	4212	"433.602"	"0.501645"
168	4212	"2.01587"	"0.573513"
1068	4212	"2.01575"	"0.533087"
3081	4212	"0.00115967"	"0.513073"
2682	4213	"2.01672"	"0.874388"
2348	4213	"2.01617"	"0.793938"
17	4213	"-13.9771"	"0.681403"
2290	4213	"163.084"	"0.708345"
10	4213	"4.03339"	"0.83951"
27	4213	"4.03241"	"0.895065"
1610	4213	"-250.175"	"0.618421"
219	4213	"-9.94592"	"0.589124"
1314	4213	"-13.978"	"0.672306"
3764	4213	"2.01678"	"0.70338"
4081	4213	"-432.251"	"0.604326"
162	4213	"147.089"	"0.800779"
214	4213	"-30.0105"	"0.740782"
142	4213	"-14.9626"	"0.729963"
360	4213	"279.13"	"0.570306"
1281	4216	"-82.0699"	"0.745259"
128	4216	"16.9784"	"0.686073"
2456	4216	"-249.168"	"0.628619"
328	4216	"-171.094"	"0.728834"
1265	4216	"29.9855"	"0.54213"
3957	4216	"-11.0249"	"0.661751"
1489	4216	"14.9924"	"0.755883"
123	4216	"-528.288"	"0.608935"
2552	4216	"-109.085"	"0.591282"
133	4216	"48.991"	"0.665461"
2121	4216	"-167.107"	"0.811206"
2134	4216	"-16.9982"	"0.768727"
1959	4216	"98.024"	"0.666808"
1017	4216	"-570.316"	"0.596727"
134	4216	"-37.0638"	"0.81706"
412	4216	"4.94653"	"0.721238"
2991	4216	"-309.173"	"0.76137"
1052	4216	"-365.187"	"0.622831"
182	4216	"-778.9"	"0.639581"
1456	4216	"83.0206"	"0.651865"
301	4216	"-253.138"	"0.71164"
116	4216	"60.9933"	"0.631145"
2017	4216	"-763.893"	"0.559686"
105	4216	"18.9857"	"0.779301"
1699	4216	"-2.99133"	"0.624349"
1523	4216	"-337.194"	"0.697437"
1792	4216	"-339.216"	"0.537203"
11	4216	"101.024"	"0.724106"
1252	4216	"115.041"	"0.615318"
164	4216	"2.99377"	"0.549278"
160	4216	"-65.075"	"0.694976"
2499	4216	"-147.132"	"0.668515"
143	4216	"-245.133"	"0.560031"
1364	4216	"-129.073"	"0.718401"
3156	4216	"-197.112"	"0.782438"
1244	4216	"-155.101"	"0.690558"
1263	4216	"117.021"	"0.68475"
2597	4216	"-267.153"	"0.673083"
4114	4216	"-196.112"	"0.806793"
1093	4216	"-379.209"	"0.666072"
1851	4216	"94.9784"	"0.65944"
1301	4216	"-23.0651"	"0.592497"
1731	4216	"-83.0801"	"0.60276"
16	4216	"95.9802"	"0.646935"
2445	4216	"-329.155"	"0.622748"
1159	4216	"83.0175"	"0.698798"
1436	4216	"-253.137"	"0.73298"
240	4216	"99.0535"	"0.596435"
261	4216	"-99.073"	"0.659594"
1669	4216	"68.0277"	"0.60565"
170	4216	"-402.22"	"0.5376"
209	4216	"-113.057"	"0.796623"
247	4216	"10.9901"	"0.596571"
210	4216	"94.9806"	"0.729698"
2943	4216	"47.9781"	"0.6124"
1713	4217	"-216.102"	"0.755777"
105	4217	"42.0117"	"0.9425"
1678	4217	"-15.9939"	"0.726675"
1585	4217	"-0.00537109"	"0.861822"
1265	4217	"53.0115"	"0.729879"
1698	4217	"-186.087"	"0.567788"
116	4217	"84.0193"	"0.607615"
1733	4217	"-34.004"	"0.586916"
2286	4217	"-215.115"	"0.616291"
1527	4217	"-56.0469"	"0.607143"
381	4217	"-0.00134277"	"0.998277"
1984	4217	"-314.137"	"0.726557"
11	4217	"124.05"	"0.619379"
135	4217	"-132.041"	"0.816599"
323	4217	"75.9932"	"0.5814"
1020	4217	"-14.0156"	"0.878447"
210	4217	"118.007"	"0.538013"
1301	4217	"-0.0390625"	"0.562271"
208	4217	"0.984619"	"0.963918"
3005	4217	"-54.0437"	"0.87709"
3272	4217	"-2.97693"	"0.582493"
160	4217	"-42.049"	"0.649368"
3747	4218	"-3.0188"	"0.778075"
114	4218	"-153.015"	"0.808968"
1270	4218	"135.049"	"0.575029"
4102	4218	"135.049"	"0.575939"
1474	4218	"-17.9692"	"0.799215"
1766	4218	"113.08"	"0.605277"
3806	4218	"168.004"	"0.580826"
3033	4218	"-158.989"	"0.620191"
3485	4218	"-18.9781"	"0.561707"
2645	4218	"303.015"	"0.731445"
109	4218	"-16.962"	"0.743268"
3428	4218	"-2.01086"	"0.808727"
3912	4218	"-32.9587"	"0.576284"
3893	4218	"-16.9604"	"0.821903"
1034	4218	"151.008"	"0.758801"
2637	4218	"151.044"	"0.522898"
3090	4218	"151.007"	"0.816759"
2844	4218	"9.03912"	"0.686613"
1068	4218	"-16.9624"	"0.556106"
2683	4218	"281.105"	"0.693144"
168	4218	"-16.9623"	"0.560178"
4183	4218	"-235.967"	"0.631941"
1230	4218	"135.049"	"0.557403"
3452	4218	"311.165"	"0.613559"
1956	4218	"-230.029"	"0.672202"
2895	4218	"-2.01233"	"0.720875"
4132	4218	"-98.0164"	"0.541602"
176	4218	"287.056"	"0.927321"
3150	4218	"151.01"	"0.915485"
4142	4218	"-16.9996"	"0.614133"
2729	4218	"286.05"	"0.518937"
2799	4218	"303.016"	"0.688385"
1306	4218	"139.081"	"0.513857"
345	4218	"-16.9626"	"0.585016"
2472	4218	"-2.01312"	"0.533371"
2970	4218	"-154.023"	"0.547125"
1296	4218	"135.048"	"0.557881"
3958	4218	"-16.9625"	"0.703085"
2343	4218	"-15.9588"	"0.651926"
2773	4218	"119.054"	"0.747472"
4141	4218	"-54.9406"	"0.722411"
1063	4218	"281.105"	"0.701271"
376	4218	"-32.9568"	"0.729977"
127	4218	"-153.015"	"0.806415"
2959	4218	"135.049"	"0.564557"
1315	4218	"-32.957"	"0.720621"
138	4218	"-32.9572"	"0.672841"
1181	4218	"53.9951"	"0.667988"
1976	4218	"287.058"	"0.555034"
2410	422	"-0.0169678"	"0.97247"
200	422	"132.044"	"0.575504"
2609	422	"15.9973"	"0.703885"
354	422	"336.108"	"0.60753"
1039	422	"116.051"	"0.680735"
2810	422	"132.05"	"0.567903"
2160	422	"-104.049"	"0.515311"
2502	422	"-208.06"	"0.735665"
1083	422	"132.043"	"0.754763"
1435	422	"336.111"	"0.612696"
142	422	"-354.116"	"0.7925"
237	422	"366.117"	"0.606264"
1027	422	"294.098"	"0.611185"
387	422	"324.104"	"0.571176"
3629	4220	"0.0740967"	"0.754458"
3763	4220	"146.131"	"0.692043"
1283	4224	"-14.016"	"0.62128"
26	4224	"-24.0367"	"0.752378"
3545	4224	"-46.0056"	"0.713261"
3249	4224	"122.001"	"0.707356"
1978	4224	"122"	"0.646651"
1351	4224	"97.9981"	"0.523658"
3277	4224	"-42.0477"	"0.627058"
1935	4224	"137.995"	"0.623922"
1739	4224	"140.009"	"0.693097"
1707	4224	"152.009"	"0.69221"
1459	4224	"-10.0222"	"0.758354"
221	4224	"127.974"	"0.675316"
2491	4224	"-120.071"	"0.634217"
155	4224	"127.974"	"0.725875"
1934	4224	"-272.078"	"0.557261"
3805	4224	"-44.0641"	"0.578573"
3867	4224	"-9.94666"	"0.681047"
1181	4224	"128.978"	"0.663021"
1769	4224	"-46.0771"	"0.686812"
1526	4224	"-0.000427246"	"0.688741"
2107	4224	"0.000305176"	"0.69348"
1025	4224	"140.009"	"0.706014"
1127	4224	"-30.0115"	"0.687724"
2551	4224	"31.9405"	"0.506853"
3349	4224	"-12.0002"	"0.667533"
3584	4224	"-44.0634"	"0.590418"
2120	4224	"14.015"	"0.732582"
3935	4224	"152.011"	"0.698911"
2449	4224	"122"	"0.636283"
329	4224	"279.985"	"0.507338"
2462	4224	"137.996"	"0.63841"
4132	4224	"-23.0339"	"0.814733"
3787	4224	"-196.074"	"0.655163"
2153	4224	"105.932"	"0.562543"
218	4224	"127.974"	"0.557197"
1864	4224	"-12.0004"	"0.684116"
351	4224	"-46.0787"	"0.704818"
1205	4224	"-14.0161"	"0.678723"
3119	4224	"-43.5607"	"0.587053"
4085	4224	"-44.0632"	"0.596761"
3204	4224	"-120.068"	"0.639576"
100	1021	"298.141"	"0.798934"
1240	126	"292.092"	"0.521342"
1065	126	"102.03"	"0.693875"
1133	4225	"-26.0523"	"0.507957"
4226	4226	"0.0"	"1.0"
2783	4227	"160.039"	"0.83318"
139	4227	"-259.072"	"0.555423"
4018	4227	"2.00116"	"0.773007"
1904	4227	"-340.1"	"0.528415"
2244	4227	"-146.053"	"0.538731"
1441	4227	"292.099"	"0.612956"
1732	4227	"94.5117"	"0.584666"
291	4227	"-259.073"	"0.562469"
1112	4227	"31.5033"	"0.546169"
368	4227	"162.053"	"0.537236"
230	4227	"32.0121"	"0.847666"
4171	4227	"96.5275"	"0.557554"
1709	4227	"31.5072"	"0.567879"
1601	4227	"30.9991"	"0.607548"
1234	4227	"96.5249"	"0.572817"
1917	4227	"178.049"	"0.60601"
2952	4227	"-196.07"	"0.539741"
1905	4227	"-115.044"	"0.526136"
1726	4227	"-115.044"	"0.55021"
189	4227	"32.0129"	"0.810367"
2746	4227	"48.0062"	"0.523913"
1886	4227	"-162.049"	"0.721181"
2018	4227	"-146.034"	"0.56126"
2668	4227	"-49.5229"	"0.541854"
1872	4227	"191.54"	"0.554544"
2878	4227	"32.0133"	"0.552262"
2480	4227	"-98.0302"	"0.543076"
1012	4227	"162.058"	"0.573673"
3542	4227	"48.0055"	"0.565152"
2392	4227	"256.053"	"0.533368"
3596	4227	"288.066"	"0.671246"
2011	4227	"162.056"	"0.564919"
3253	4227	"161.549"	"0.607801"
251	4227	"-130.039"	"0.660225"
1370	4227	"-196.07"	"0.525811"
216	4227	"31.5052"	"0.573824"
3923	4227	"-340.099"	"0.513638"
267	4227	"-146.033"	"0.571158"
324	4227	"-33.5163"	"0.585074"
2926	4227	"256.079"	"0.528244"
1821	4227	"174.017"	"0.747055"
2517	4227	"-115.046"	"0.626194"
2204	4228	"162.031"	"0.579833"
3830	4228	"15.9904"	"0.732269"
3050	4228	"136.012"	"0.559408"
2137	4228	"-126.034"	"0.655366"
1666	4228	"-136.056"	"0.653148"
4200	4228	"14.975"	"0.719705"
3888	4228	"-0.00323486"	"0.735061"
2716	4228	"-15.9993"	"0.689932"
1458	4228	"15.9894"	"0.756999"
2136	4228	"16.9926"	"0.7187"
3715	4228	"16.9935"	"0.715528"
2479	4228	"169.004"	"0.600737"
2724	4228	"-15.9985"	"0.721831"
4197	4228	"15.9886"	"0.742026"
1167	4228	"168.001"	"0.615521"
2092	4228	"15.9898"	"0.737309"
4095	4228	"136.013"	"0.562525"
2608	4228	"-0.00268555"	"0.662804"
390	4228	"162.028"	"0.622586"
1807	4228	"162.026"	"0.606384"
1428	4228	"15.9895"	"0.731599"
3403	4228	"17.994"	"0.633334"
2811	4228	"16.9937"	"0.702974"
3037	423	"-24.0377"	"0.601223"
21	423	"24.9966"	"0.62388"
1424	423	"65.5189"	"0.506946"
1030	423	"16.9989"	"0.626259"
1900	423	"28.4814"	"0.594675"
22	423	"46.0021"	"0.576559"
222	423	"11.476"	"0.518786"
242	423	"-45.044"	"0.671016"
245	423	"28.9806"	"0.548315"
145	423	"67.025"	"0.521665"
239	423	"-74.5488"	"0.502894"
359	423	"13.9747"	"0.642981"
273	423	"24.4969"	"0.628763"
108	423	"-66.5505"	"0.634169"
254	423	"-1.02942"	"0.940436"
1131	423	"19.9779"	"0.829799"
1557	423	"11.476"	"0.560559"
151	423	"34.9828"	"0.514017"
338	423	"116.045"	"0.507344"
251	4236	"293.103"	"0.548666"
176	4236	"305.027"	"0.593823"
4183	4236	"-217.996"	"0.599717"
3485	4236	"-1.00696"	"0.993727"
3033	4236	"-141.018"	"0.571666"
2859	4236	"-52.0486"	"0.545276"
2267	4236	"273.077"	"0.738622"
2168	4236	"273.078"	"0.656261"
3055	4236	"290.075"	"0.693002"
364	4236	"289.071"	"0.690747"
1124	4236	"289.071"	"0.664092"
2042	4236	"17.0044"	"0.762882"
3294	4236	"288.561"	"0.724642"
2635	4236	"147.047"	"0.839415"
1695	4236	"289.07"	"0.738656"
4092	4236	"18.0209"	"0.597863"
2593	4236	"257.08"	"0.61289"
1147	4236	"288.061"	"0.713141"
127	4236	"-135.044"	"0.677069"
2959	4236	"153.02"	"0.8068"
2844	4236	"27.0103"	"0.536831"
4142	4236	"0.971619"	"0.946632"
1756	4236	"235.081"	"0.638271"
2195	4236	"257.08"	"0.541411"
3974	4236	"163.064"	"0.504584"
2472	4236	"15.9581"	"0.631577"
3943	4236	"257.084"	"0.561504"
168	4236	"1.00891"	"0.992134"
1270	4236	"153.02"	"0.764719"
1101	4236	"147.067"	"0.692108"
3290	4236	"13.0017"	"0.601622"
1180	4236	"155.026"	"0.655865"
2245	4236	"131.073"	"0.711374"
3447	4236	"287.054"	"0.698839"
1846	4236	"361.584"	"0.636094"
138	4236	"-14.986"	"0.748902"
1406	4236	"169.016"	"0.650112"
2343	4236	"2.01239"	"0.663262"
1956	4236	"-212.058"	"0.594681"
2970	4236	"-136.051"	"0.642548"
2895	4236	"15.9589"	"0.52115"
3958	4236	"1.00873"	"0.720611"
2374	4236	"152.011"	"0.6957"
345	4236	"1.00861"	"0.946089"
4218	4236	"17.9712"	"0.571771"
3081	4236	"-1.0058"	"0.551396"
2050	4236	"289.072"	"0.649511"
1992	4236	"-287.055"	"0.618024"
2033	4236	"163.061"	"0.758819"
2096	4236	"7.98016"	"0.629762"
1315	4236	"-14.9858"	"0.71052"
3217	4236	"177.057"	"0.821723"
2967	4236	"288.058"	"0.607813"
376	4236	"-14.9856"	"0.730983"
1448	4236	"-17.0013"	"0.612712"
2800	4236	"13.0012"	"0.555527"
2447	4236	"136.035"	"0.735444"
3384	4236	"288.06"	"0.729325"
286	4236	"83.986"	"0.560941"
1874	4236	"73.0193"	"0.665261"
4102	4236	"153.02"	"0.769135"
2773	4236	"137.025"	"0.673159"
1474	4236	"0.00201416"	"0.749889"
1906	4236	"7.9801"	"0.641061"
3366	4236	"305.031"	"0.701905"
1296	4236	"153.019"	"0.79159"
3072	4236	"163.04"	"0.803495"
114	4236	"-135.044"	"0.677224"
3893	4236	"1.01074"	"0.726129"
1068	4236	"1.00879"	"0.916638"
196	4236	"153.021"	"0.805332"
1766	4236	"131.052"	"0.711151"
1022	4236	"83.9855"	"0.568141"
2014	4236	"7.98041"	"0.649425"
3062	4236	"290.075"	"0.692495"
2606	4236	"288.059"	"0.700346"
384	4236	"288.063"	"0.738116"
2637	4236	"169.015"	"0.675016"
1230	4236	"153.02"	"0.767494"
3912	4236	"-14.9875"	"0.648605"
178	4236	"144.032"	"0.749056"
109	4236	"1.00916"	"0.892229"
2569	4236	"144.03"	"0.699427"
1971	4236	"17.0038"	"0.840646"
1209	4236	"147.067"	"0.660201"
2047	4236	"94.0263"	"0.528426"
2466	4236	"321.061"	"0.606642"
3565	4238	"5.08115"	"0.537046"
1864	4238	"29.0079"	"0.614737"
1745	4238	"4.97159"	"0.766981"
1859	4238	"5.97437"	"0.845723"
2860	4238	"157.985"	"0.732922"
2478	4238	"-16.9978"	"0.839438"
2951	4238	"152.988"	"0.589162"
3089	4238	"43.0236"	"0.82351"
2688	4238	"-16.9977"	"0.842295"
3292	4238	"91.1551"	"0.739694"
3098	4238	"157.091"	"0.589765"
2995	4238	"129.04"	"0.518255"
2270	4238	"-237.071"	"0.614762"
167	4238	"-1.00253"	"0.819516"
1105	4238	"206.014"	"0.711511"
1744	4238	"273.008"	"0.577683"
2214	4238	"112.992"	"0.578384"
3786	4238	"19.059"	"0.71387"
1720	4238	"195.035"	"0.704387"
2602	4238	"2.9924"	"0.803319"
4010	4238	"-48.9645"	"0.78505"
2945	4238	"151.008"	"0.843725"
413	4238	"156.982"	"0.507753"
1700	4238	"-161.066"	"0.622729"
2756	4238	"125.031"	"0.603797"
2966	4238	"-106.059"	"0.531567"
280	4238	"4.97137"	"0.805562"
120	4238	"4.97141"	"0.875897"
1942	4238	"15.0129"	"0.951059"
1831	4238	"109.036"	"0.659856"
3349	4238	"29.0081"	"0.610081"
1025	4238	"181.017"	"0.719508"
1342	4238	"-56.9927"	"0.518205"
1933	4238	"-62.9822"	"0.852154"
3709	4238	"21.0737"	"0.640317"
1642	4238	"23.091"	"0.663136"
2983	4238	"195.034"	"0.728149"
2921	4238	"-26.9821"	"0.675023"
377	4238	"308.988"	"0.571098"
3140	4238	"151.008"	"0.682013"
3878	4238	"-160.564"	"0.631736"
1739	4238	"181.018"	"0.721138"
3160	4238	"18.9877"	"0.65629"
3334	4238	"4.9722"	"0.783703"
1326	4238	"182.006"	"0.743886"
1521	4238	"14.9927"	"0.647217"
2333	4238	"-207.06"	"0.544472"
3258	4238	"15.0131"	"0.936894"
3464	4238	"35.0553"	"0.590355"
1238	4238	"206.015"	"0.743436"
2328	4238	"123.013"	"0.61613"
2391	4238	"-13.0026"	"0.724983"
3818	4238	"167.004"	"0.673737"
2024	4238	"-64.9623"	"0.629662"
4126	4238	"15.0129"	"0.827573"
2504	4238	"120.998"	"0.612725"
2476	4238	"4.97153"	"0.845626"
3437	4238	"2.99231"	"0.645097"
3775	4238	"-1.00201"	"0.621703"
2540	4238	"-161.066"	"0.539992"
3946	4238	"-25.0019"	"0.639251"
2892	4238	"14.9936"	"0.525144"
1351	4238	"139.006"	"0.634829"
2301	4238	"-13.0394"	"0.691013"
1372	4238	"14.9923"	"0.680693"
1811	4238	"105.003"	"0.647903"
3093	4238	"-207.061"	"0.542267"
4203	4238	"13.0134"	"0.839382"
2711	4238	"127.009"	"0.613532"
3247	4238	"-148.06"	"0.642466"
2827	4238	"5.08047"	"0.595112"
4144	4239	"-45.0201"	"0.551065"
312	4239	"28.0051"	"0.566052"
107	4239	"72.0292"	"0.604901"
1204	4239	"59.0201"	"0.656088"
1652	4239	"-15.007"	"0.660614"
186	4239	"101.03"	"0.508212"
2378	4239	"60.0282"	"0.780864"
2912	4239	"-14.0062"	"0.861908"
1385	4239	"59.0179"	"0.708475"
2624	4239	"146.048"	"0.802976"
2105	4239	"132.046"	"0.56674"
198	4239	"-0.995117"	"0.773829"
1408	4239	"-89.0212"	"0.735857"
38	4239	"42.1201"	"0.660514"
1681	4239	"146.045"	"0.818092"
2896	4239	"62.0013"	"0.568498"
40	4239	"42.0176"	"0.789517"
399	4239	"42.0176"	"0.803471"
1169	4239	"42.1079"	"0.647171"
2	4239	"71.024"	"0.561958"
369	4239	"-135.027"	"0.551648"
1320	4239	"-24.0061"	"0.619732"
252	4239	"-15.0079"	"0.651103"
1453	4239	"102.035"	"0.597458"
1377	4239	"-135.028"	"0.600324"
1218	424	"-176.065"	"0.71696"
1157	424	"-164.067"	"0.732953"
2177	424	"-162.051"	"0.683792"
1381	4241	"136.017"	"0.872734"
1	4241	"-162.052"	"0.760069"
3733	4241	"59.0166"	"0.664449"
2939	4241	"143.986"	"0.748174"
1405	4241	"141.97"	"0.907214"
35	4241	"-10.0409"	"0.938096"
3570	4241	"-14.001"	"0.730587"
15	4241	"-10.0409"	"0.936955"
2201	4241	"-10.0409"	"0.851517"
1172	4241	"141.971"	"0.89696"
1979	4241	"-208.094"	"0.916223"
124	4241	"-162.052"	"0.752256"
3312	4241	"-30.0096"	"0.592818"
1550	4241	"-16.003"	"0.554684"
1863	4241	"139.955"	"0.813013"
2735	4242	"-30.0106"	"0.693055"
1642	4243	"176.141"	"0.668236"
1934	4243	"-78.0202"	"0.75823"
2391	4243	"140.047"	"0.683604"
3247	4243	"4.99002"	"0.703042"
3545	4243	"148.053"	"0.583003"
1761	4243	"62.0718"	"0.725848"
3277	4243	"152.01"	"0.653773"
3602	4243	"42.0099"	"0.847085"
4041	4243	"34.041"	"0.748128"
3393	4243	"60.057"	"0.698339"
3752	4243	"-26.016"	"0.735874"
4043	4243	"62.0717"	"0.770392"
2966	4243	"46.9911"	"0.776026"
3647	4243	"304.022"	"0.718558"
2270	4243	"-84.0209"	"0.794739"
2761	4243	"164.047"	"0.505652"
3545	4244	"-0.000549316"	"0.679672"
3805	4244	"1.94098"	"0.514369"
3119	4244	"2.44431"	"0.514006"
2462	4244	"184.001"	"0.530339"
1205	4244	"31.9889"	"0.632524"
1127	4244	"15.9935"	"0.629534"
1283	4244	"31.989"	"0.57118"
3584	4244	"1.94162"	"0.52916"
4132	4244	"22.9712"	"0.745551"
2476	4244	"9.96829"	"0.567605"
2120	4244	"60.02"	"0.729578"
3249	4244	"168.006"	"0.652081"
2481	4244	"-130.043"	"0.697868"
1526	4244	"46.0046"	"0.630374"
4085	4244	"1.9418"	"0.547361"
351	4244	"-0.0736389"	"0.653441"
1935	4244	"184"	"0.503848"
3277	4244	"3.95731"	"0.674179"
3867	4244	"36.0584"	"0.649157"
4224	4244	"46.005"	"0.868253"
1769	4244	"-0.0720215"	"0.699779"
3787	4244	"-150.069"	"0.627094"
2449	4244	"168.006"	"0.533107"
1978	4244	"168.005"	"0.588293"
1181	4244	"174.983"	"0.592954"
2107	4244	"46.0053"	"0.642335"
155	4244	"173.979"	"0.644181"
1459	4244	"35.9829"	"0.718127"
3935	4244	"198.016"	"0.602564"
1707	4244	"198.014"	"0.604564"
26	4244	"21.9683"	"0.764113"
221	4244	"173.979"	"0.568509"
2682	4246	"-190.061"	"0.665813"
2083	4246	"-30.0087"	"0.851351"
2395	4246	"1.00439"	"0.88639"
162	4246	"-44.9885"	"0.616073"
27	4246	"-188.045"	"0.674076"
4213	4246	"-192.078"	"0.657069"
3764	4246	"-190.061"	"0.617234"
1661	4247	"219.528"	"0.697577"
2959	4247	"-136.052"	"0.706909"
2447	4247	"-153.037"	"0.782865"
2826	4247	"-72.0219"	"0.718583"
1767	4247	"146.035"	"0.861326"
2374	4247	"-137.062"	"0.721259"
1806	4247	"152.01"	"0.767523"
2096	4247	"-281.092"	"0.691072"
1807	4247	"194.019"	"0.515528"
1726	4247	"19.0254"	"0.54243"
2569	4247	"-145.042"	"0.879729"
2800	4247	"-276.071"	"0.533008"
3597	4247	"162.053"	"0.875761"
3977	4247	"25.978"	"0.576158"
2067	4247	"-290.078"	"0.53385"
2593	4247	"-31.9923"	"0.567378"
178	4247	"-145.04"	"0.911461"
3269	4247	"-158.02"	"0.56171"
3447	4247	"-2.01801"	"0.880314"
1063	4247	"10.0043"	"0.514628"
2081	4247	"216.544"	"0.851406"
2168	4247	"-15.9941"	"0.726597"
4092	4247	"-271.051"	"0.56225"
181	4247	"292.096"	"0.854613"
2277	4247	"25.9995"	"0.500227"
1104	4247	"-45.9941"	"0.611543"
2801	4247	"25.9996"	"0.595021"
1200	4247	"287.552"	"0.870932"
1874	4247	"-216.053"	"0.844212"
3578	4247	"256.072"	"0.730006"
1793	4247	"-205.087"	"0.594148"
3294	4247	"-0.51178"	"0.951079"
2572	4247	"-6.01215"	"0.626545"
4167	4247	"143.019"	"0.757037"
1988	4247	"14.9474"	"0.574715"
3384	4247	"-1.01184"	"0.961759"
3170	4247	"152.009"	"0.807423"
3210	4247	"454.143"	"0.584969"
196	4247	"-136.051"	"0.690786"
1906	4247	"-281.092"	"0.677294"
4140	4247	"-213.067"	"0.724699"
2014	4247	"-281.092"	"0.690112"
2953	4247	"-211.051"	"0.617382"
2729	4247	"14.9486"	"0.625624"
1270	4247	"-136.052"	"0.688362"
2737	4247	"130.041"	"0.626149"
2472	4247	"-273.114"	"0.578985"
3081	4247	"-290.078"	"0.672473"
2506	4247	"-72.0224"	"0.757657"
2726	4247	"114.048"	"0.539729"
2916	4247	"1.00604"	"0.709039"
334	4247	"15.9565"	"0.56029"
2795	4247	"19.0294"	"0.533508"
2291	4247	"-143.023"	"0.708787"
2813	4247	"-80.0182"	"0.654809"
1349	4247	"-129.081"	"0.534847"
3974	4247	"-126.008"	"0.605581"
2957	4247	"130.04"	"0.758006"
3923	4247	"-206.029"	"0.56691"
346	4247	"288.062"	"0.881479"
1756	4247	"-53.991"	"0.578318"
1147	4247	"-1.01093"	"0.964695"
3860	4247	"-287.054"	"0.59931"
1296	4247	"-136.053"	"0.728517"
2952	4247	"-62"	"0.620726"
1976	4247	"15.9566"	"0.58801"
4102	4247	"-136.052"	"0.693099"
3888	4247	"31.9894"	"0.575146"
2560	4247	"-61.997"	"0.620823"
3719	4247	"288.061"	"0.827818"
1964	4247	"143.523"	"0.900254"
1068	4247	"-288.064"	"0.750279"
1476	4247	"25.9994"	"0.528603"
2716	4247	"15.9933"	"0.777574"
4095	4247	"168.006"	"0.675814"
1853	4247	"-129.082"	"0.555257"
1694	4247	"292.095"	"0.845663"
2670	4247	"-120.056"	"0.552203"
1097	4247	"-184.063"	"0.524778"
1180	4247	"-134.046"	"0.726269"
396	4247	"15.9543"	"0.608295"
2050	4247	"-0.000610352"	"0.945492"
2606	4247	"-1.01288"	"0.96128"
1166	4247	"25.9984"	"0.572972"
1406	4247	"-120.056"	"0.672055"
2859	4247	"-341.121"	"0.515833"
3217	4247	"-112.016"	"0.796223"
1327	4247	"130.042"	"0.786937"
1230	4247	"-136.052"	"0.707602"
3062	4247	"1.00287"	"0.947163"
2638	4247	"25.9789"	"0.540392"
1905	4247	"19.0254"	"0.566343"
345	4247	"-288.064"	"0.700118"
2245	4247	"-158"	"0.505923"
1736	4247	"146.036"	"0.90397"
364	4247	"-0.00146484"	"0.953343"
1376	4247	"9.9834"	"0.594687"
3055	4247	"1.00238"	"0.944465"
3931	4247	"9.98151"	"0.62016"
1311	4247	"153.013"	"0.827828"
286	4247	"-205.086"	"0.606508"
2668	4247	"84.5469"	"0.558566"
251	4247	"4.03113"	"0.572106"
168	4247	"-288.063"	"0.702476"
1971	4247	"-272.068"	"0.619688"
384	4247	"-1.00977"	"0.959005"
2180	4247	"-195.045"	"0.506564"
1732	4247	"228.582"	"0.619172"
4236	4247	"-289.072"	"0.691013"
1086	4247	"-272.069"	"0.524389"
3485	4247	"-290.079"	"0.713296"
2513	4247	"134.07"	"0.58278"
2698	4247	"-28.0452"	"0.508398"
3366	4247	"15.9583"	"0.629735"
1846	4247	"72.5112"	"0.901239"
3975	4247	"-137.06"	"0.566578"
2517	4247	"19.0237"	"0.618781"
2033	4247	"-126.011"	"0.59758"
1477	4247	"-281.092"	"0.60937"
